,YEAR,LCGGEOX,LCGGEOY,BNLONG
21761,2011,-73.7583,40.5992,Q215
21762,2011,-73.7895,40.67456,Q223
21763,2011,-73.8318,40.58105,Q225
21764,2011,-73.8169,40.67571,Q226
21765,2011,-73.8511,40.66579,Q232
21766,2011,-73.7475,40.60869,Q253
21767,2011,-73.848,40.69796,Q254
21768,2011,-73.7633,40.60356,Q260
21769,2011,-73.8226,40.58619,Q262
21770,2011,-73.8445,40.69369,Q273
21771,2011,-73.7633,40.60356,Q282
21772,2011,-73.7633,40.60356,Q302
21773,2011,-73.849,40.69168,Q306
21774,2011,-73.8452,40.67107,Q308
21775,2011,-73.7633,40.60356,Q309
21776,2011,-73.8318,40.58105,Q317
21777,2011,-73.8318,40.58105,Q318
21778,2011,-73.7491,40.60358,Q319
21779,2011,-73.8255,40.58404,Q323
21780,2011,-73.8226,40.58619,Q324
21781,2011,-73.7856,40.59011,Q333
21782,2011,-73.7841,40.67482,Q400
21783,2011,-73.8226,40.58619,Q410
21784,2011,-73.7633,40.60356,Q465
21785,2011,-73.8336,40.69564,Q475
21786,2011,-73.8384,40.67987,Q480
21788,2011,-73.8408,40.68963,Q650
21790,2011,-73.7871,40.69722,Q008
21791,2011,-73.7745,40.68033,Q030
21792,2011,-73.7908,40.6942,Q040
21793,2011,-73.797,40.69402,Q048
21794,2011,-73.8074,40.69515,Q050
21795,2011,-73.8243,40.70312,Q054
21796,2011,-73.8166,40.69392,Q055
21797,2011,-73.7758,40.6734,Q072
21798,2011,-73.7693,40.67291,Q080
21799,2011,-73.8118,40.70411,Q082
21800,2011,-73.8038,40.70893,Q086
21801,2011,-73.8285,40.71148,Q099
21802,2011,-73.8439,40.71561,Q101
21803,2011,-73.8132,40.7095,Q117
21804,2011,-73.8158,40.68399,Q121
21805,2011,-73.8635,40.72804,Q139
21806,2011,-73.7813,40.68681,Q140
21807,2011,-73.8533,40.71487,Q144
21808,2011,-73.8537,40.73237,Q157
21809,2011,-73.8004,40.68819,Q160
21810,2011,-73.8214,40.69048,Q161
21811,2011,-73.8571,40.71137,Q167
21812,2011,-73.8616,40.72091,Q174
21813,2011,-73.8531,40.73102,Q175
21814,2011,-73.805,40.70313,Q182
21815,2011,-73.852,40.72289,Q190
21816,2011,-73.8378,40.72272,Q196
21817,2011,-73.8608,40.73471,Q206
21818,2011,-73.8124,40.71014,Q217
21819,2011,-73.8515,40.73651,Q220
21820,2011,-73.7871,40.69722,Q284
21821,2011,-73.8443,40.72539,Q303
21822,2011,-73.7973,40.71319,Q310
21823,2011,-73.7973,40.71319,Q325
21824,2011,-73.7973,40.71319,Q328
21825,2011,-73.8001,40.70839,Q338
21826,2011,-73.8456,40.7295,Q440
21827,2011,-73.7973,40.71319,Q470
21828,2011,-73.8019,40.70904,Q505
21829,2011,-73.7992,40.71569,Q620
21830,2011,-73.8065,40.71876,Q680
21831,2011,-73.8571,40.71137,Q686
21832,2011,-73.7981,40.70091,Q687
21833,2011,-73.784,40.68621,Q690
21835,2011,-73.8038,40.70832,Q896
21836,2011,-73.7573,40.68603,Q015
21837,2011,-73.735,40.7272,Q033
21838,2011,-73.7366,40.71179,Q034
21839,2011,-73.7695,40.71366,Q035
21840,2011,-73.764,40.6908,Q036
21841,2011,-73.7584,40.67597,Q037
21842,2011,-73.7339,40.67162,Q038
21843,2011,-73.7665,40.66119,Q052
21844,2011,-73.7533,40.68171,Q059
21845,2011,-73.7835,40.71065,Q095
21846,2011,-73.747,40.72063,Q109
21847,2011,-73.7823,40.70068,Q116
21848,2011,-73.7658,40.7035,Q118
21849,2011,-73.7941,40.7168,Q131
21850,2011,-73.7498,40.68207,Q132
21851,2011,-73.7553,40.7079,Q134
21852,2011,-73.7574,40.72014,Q135
21853,2011,-73.7527,40.69831,Q136
21854,2011,-73.7351,40.65977,Q138
21855,2011,-73.7409,40.69738,Q147
21856,2011,-73.7433,40.67304,Q156
21857,2011,-73.7298,40.68548,Q176
21858,2011,-73.753,40.65618,Q181
21859,2011,-73.753,40.70541,Q192
21860,2011,-73.7355,40.65293,Q195
21861,2011,-73.7275,40.74601,Q208
21862,2011,-73.7588,40.66478,Q231
21863,2011,-73.7804,40.71322,Q238
21864,2011,-73.7569,40.6683,Q248
21865,2011,-73.7601,40.66419,Q251
21866,2011,-73.753,40.70541,Q259
21867,2011,-73.7569,40.6683,Q265
21868,2011,-73.7856,40.7077,Q268
21869,2011,-73.7367,40.67496,Q270
21870,2011,-73.7569,40.6683,Q272
21871,2011,-73.7569,40.6683,Q283
21872,2011,-73.7319,40.72044,Q295
21873,2011,-73.7712,40.71175,Q326
21874,2011,-73.7533,40.68171,Q327
21875,2011,-73.7458,40.69784,Q492
21876,2011,-73.7458,40.69784,Q494
21877,2011,-73.7458,40.69784,Q496
21878,2011,-73.7458,40.69784,Q498
21880,2011,-73.8945,40.77026,Q002
21881,2011,-73.9129,40.75944,Q010
21882,2011,-73.9086,40.74529,Q011
21883,2011,-73.9227,40.76875,Q017
21884,2011,-73.8889,40.74919,Q069
21885,2011,-73.9141,40.76204,Q070
21886,2011,-73.9411,40.76091,Q076
21887,2011,-73.9578,40.74476,Q078
21888,2011,-73.9062,40.77149,Q084
21889,2011,-73.9147,40.77289,Q085
21890,2011,-73.8691,40.75551,Q092
21891,2011,-73.9392,40.75892,Q111
21892,2011,-73.9345,40.75697,Q112
21893,2011,-73.9165,40.78034,Q122
21894,2011,-73.9306,40.76619,Q126
21895,2011,-73.8717,40.76469,Q127
21896,2011,-73.9051,40.77567,Q141
21897,2011,-73.8872,40.75471,Q145
21898,2011,-73.8791,40.7583,Q148
21899,2011,-73.8747,40.75493,Q149
21900,2011,-73.9238,40.7456,Q150
21901,2011,-73.9088,40.75755,Q151
21902,2011,-73.9002,40.75301,Q152
21903,2011,-73.9267,40.75739,Q166
21904,2011,-73.929,40.77127,Q171
21905,2011,-73.9325,40.75706,Q204
21906,2011,-73.8848,40.7532,Q212
21907,2011,-73.8804,40.75022,Q222
21908,2011,-73.8745,40.75839,Q227
21909,2011,-73.8751,40.7567,Q228
21910,2011,-73.8932,40.75275,Q230
21911,2011,-73.9231,40.76726,Q234
21912,2011,-73.9225,40.76694,Q235
21913,2011,-73.8738,40.75422,Q280
21914,2011,-73.9245,40.77124,Q286
21915,2011,-73.9325,40.75706,Q301
21916,2011,-73.9106,40.75821,Q445
21917,2011,-73.9321,40.76539,Q450
21918,2011,-73.9252,40.75651,Q501
21919,2011,-73.9464,40.74865,Q502
21920,2011,-73.9374,40.75145,Q555
21921,2011,-73.9375,40.75132,Q575
21922,2011,-73.9272,40.75534,Q580
21924,2011,-74.2441,40.50897,R001
21925,2011,-74.1007,40.57682,R002
21926,2011,-74.2113,40.52066,R003
21927,2011,-74.1948,40.55288,R004
21928,2011,-74.1875,40.53013,R005
21929,2011,-74.231,40.51082,R006
21930,2011,-74.1861,40.52391,R007
21931,2011,-74.1517,40.54763,R008
21932,2011,-74.0976,40.59051,R011
21933,2011,-74.0698,40.61324,R013
21934,2011,-74.0785,40.62237,R014
21935,2011,-74.0792,40.63985,R016
21936,2011,-74.1174,40.63658,R018
21937,2011,-74.1272,40.63113,R019
21938,2011,-74.1329,40.63649,R020
21939,2011,-74.1467,40.63189,R021
21940,2011,-74.151,40.62531,R022
21941,2011,-74.1323,40.57115,R023
21942,2011,-74.1462,40.54526,R024
21943,2011,-74.1906,40.59161,R026
21944,2011,-74.117,40.62821,R027
21945,2011,-74.116,40.61366,R029
21946,2011,-74.1326,40.61857,R030
21947,2011,-74.0852,40.64162,R031
21948,2011,-74.1552,40.55789,R032
21949,2011,-74.2434,40.50822,R034
21950,2011,-74.0997,40.6136,R035
21951,2011,-74.1824,40.54298,R036
21952,2011,-74.1014,40.57566,R038
21953,2011,-74.0715,40.59776,R039
21954,2011,-74.1092,40.57401,R041
21955,2011,-74.1697,40.55242,R042
21956,2011,-74.1565,40.63174,R044
21957,2011,-74.1072,40.62862,R045
21958,2011,-74.0806,40.5938,R046
21959,2011,-74.1587,40.58121,R047
21960,2011,-74.0912,40.60228,R048
21961,2011,-74.0815,40.62033,R049
21962,2011,-74.1247,40.56169,R050
21963,2011,-74.1449,40.62265,R051
21964,2011,-74.0884,40.58265,R052
21965,2011,-74.137,40.5525,R053
21966,2011,-74.1379,40.60317,R054
21967,2011,-74.1639,40.53648,R055
21968,2011,-74.2139,40.5422,R056
21969,2011,-74.0832,40.61145,R057
21970,2011,-74.1625,40.58188,R058
21971,2011,-74.1621,40.61013,R060
21972,2011,-74.0978,40.63407,R061
21973,2011,-74.1587,40.58121,R063
21974,2011,-74.1587,40.58121,R064
21975,2011,-74.0787,40.63399,R065
21976,2011,-74.1566,40.59159,R069
21977,2011,-74.1587,40.59311,R072
21978,2011,-74.0798,40.63908,R074
21979,2011,-74.1975,40.54394,R075
21980,2011,-74.1019,40.60832,R080
21981,2011,-74.1077,40.56945,R440
21982,2011,-74.1418,40.63466,R445
21983,2011,-74.0811,40.64479,R450
21984,2011,-74.1922,40.52823,R455
21985,2011,-74.1237,40.59772,R460
21986,2011,-74.0872,40.61087,R470
21987,2011,-74.0788,40.64278,R600
21988,2011,-74.1154,40.56792,R605
21991,2011,-74.1644,40.62065,R861
21992,2011,-73.9105,40.68678,K045
21993,2011,-73.9208,40.69319,K075
21994,2011,-73.9175,40.70072,K086
21995,2011,-73.9129,40.69387,K106
21996,2011,-73.9163,40.69778,K116
21997,2011,-73.9226,40.70381,K123
21998,2011,-73.9322,40.70163,K145
21999,2011,-73.9086,40.69337,K151
22000,2011,-73.9197,40.70717,K162
22001,2011,-73.9279,40.69488,K274
22002,2011,-73.9153,40.69529,K291
22003,2011,-73.9103,40.6884,K296
22004,2011,-73.9179,40.69115,K299
22005,2011,-73.9275,40.70075,K347
22006,2011,-73.9275,40.70075,K349
22007,2011,-73.9207,40.69789,K376
22008,2011,-73.9152,40.69393,K377
22009,2011,-73.9198,40.69763,K383
22010,2011,-73.9049,40.69008,K384
22011,2011,-73.9108,40.69694,K403
22012,2011,-73.9291,40.69453,K545
22013,2011,-73.9108,40.69694,K549
22014,2011,-73.9108,40.69694,K552
22015,2011,-73.9137,40.69781,K554
22016,2011,-73.9281,40.69515,K556
22017,2011,-73.9153,40.69529,K564
22019,2011,-73.8888,40.65716,K004
22020,2011,-73.8871,40.66031,K036
22021,2011,-73.8903,40.66524,K053
22022,2011,-73.9763,40.67886,K077
22023,2011,-73.9072,40.65624,K140
22024,2011,-73.9515,40.65624,K141
22025,2011,-73.9895,40.62705,K231
22026,2011,-73.9467,40.69714,K368
22027,2011,-73.9836,40.68734,K369
22028,2011,-73.9696,40.57722,K370
22029,2011,-74.0058,40.65432,K371
22030,2011,-73.9853,40.67662,K372
22031,2011,-73.9451,40.69892,K373
22032,2011,-73.9116,40.66904,K396
22035,2011,-73.9812,40.58926,K721
22036,2011,-73.9688,40.68232,K753
22037,2011,-73.9563,40.5798,K771
22038,2011,-73.939,40.59124,K811
22039,2011,-73.9856,40.76382,M035
22040,2011,-73.9427,40.80253,M079
22041,2011,-73.9779,40.71975,M094
22042,2011,-73.9346,40.80566,M138
22043,2011,-73.9558,40.78121,M169
22044,2011,-73.983,40.73252,M226
22045,2011,-73.8275,40.83211,M401
22046,2011,-74.0059,40.72873,M501
22047,2011,-74.0059,40.72873,M721
22048,2011,-73.9882,40.72578,M751
22049,2011,-73.9794,40.78658,M811
22050,2011,-73.7793,40.74177,Q004
22051,2011,-73.9122,40.71891,Q009
22052,2011,-73.7277,40.7466,Q023
22053,2011,-73.9054,40.69852,Q075
22054,2011,-73.7879,40.7436,Q177
22055,2011,-73.7217,40.7499,Q224
22056,2011,-73.8571,40.71137,Q233
22057,2011,-73.8096,40.72445,Q255
22058,2011,-73.7616,40.59371,Q256
22061,2011,-73.8675,40.73604,Q721
22062,2011,-73.8015,40.68406,Q752
22063,2011,-73.7293,40.75668,Q811
22064,2011,-73.7091,40.73447,Q993
22065,2011,-74.2227,40.50881,R025
22066,2011,-74.1508,40.56406,R037
22067,2011,-74.0953,40.64075,R373
22070,2011,-74.0774,40.6208,R721
22071,2011,-73.8297,40.82741,X010
22072,2011,-73.8445,40.84013,X012
22073,2011,-73.9058,40.81886,X017
22074,2011,-73.9253,40.81366,X168
22075,2011,-73.8336,40.87598,X176
22076,2011,-73.898,40.83175,X186
22077,2011,-73.8837,40.85049,X188
22078,2011,-73.8856,40.81538,X352
22081,2011,-73.8389,40.84233,X721
22082,2011,-73.8331,40.88304,X723
22083,2011,-73.9097,40.81115,X754
22084,2011,-73.8874,40.83058,X811
22103,2012,-73.9793,40.722,M015
22104,2012,-73.9838,40.72964,M019
22105,2012,-73.9866,40.72137,M020
22106,2012,-73.9753,40.72647,M034
22107,2012,-73.9863,40.72417,M063
22108,2012,-73.9816,40.72441,M064
22109,2012,-73.98,40.71558,M110
22110,2012,-73.9836,40.71451,M134
22111,2012,-73.9836,40.71451,M137
22112,2012,-73.9831,40.7193,M140
22113,2012,-73.9843,40.7184,M142
22114,2012,-73.9865,40.71148,M184
22115,2012,-73.9779,40.71975,M188
22116,2012,-73.9864,40.71361,M292
22117,2012,-73.9838,40.72964,M301
22118,2012,-73.9786,40.72785,M315
22119,2012,-73.9864,40.71361,M332
22120,2012,-73.9864,40.71361,M345
22121,2012,-73.9786,40.72785,M361
22122,2012,-73.9863,40.72417,M363
22123,2012,-73.9816,40.72441,M364
22124,2012,-73.9856,40.72051,M378
22125,2012,-73.9845,40.71233,M448
22126,2012,-73.983,40.72974,M450
22127,2012,-73.9906,40.72241,M458
22128,2012,-73.9856,40.72051,M509
22129,2012,-73.9856,40.72051,M515
22130,2012,-73.9793,40.71888,M539
22131,2012,-73.9906,40.72241,M650
22132,2012,-73.9754,40.71878,M696
22134,2012,-73.9816,40.72441,M839
22135,2012,-73.9974,40.7127,M001
22136,2012,-73.9913,40.7132,M002
22137,2012,-74.0063,40.73253,M003
22138,2012,-73.9607,40.77755,M006
22139,2012,-74.0,40.74421,M011
22140,2012,-73.9997,40.74877,M033
22141,2012,-73.9821,40.73528,M040
22142,2012,-73.9988,40.73554,M041
22143,2012,-73.9908,40.71595,M042
22144,2012,-73.9825,40.73866,M047
22145,2012,-73.9488,40.78088,M051
22146,2012,-73.9643,40.76398,M059
22147,2012,-73.9496,40.78484,M077
22148,2012,-74.0135,40.71655,M089
22149,2012,-73.9806,40.736,M104
22150,2012,-73.9887,40.76579,M111
22151,2012,-73.9486,40.7808,M114
22152,2012,-73.9783,40.74487,M116
22153,2012,-73.9956,40.71422,M124
22154,2012,-73.9966,40.71072,M126
22155,2012,-73.9983,40.71894,M130
22156,2012,-73.993,40.71647,M131
22157,2012,-74.0106,40.71814,M150
22158,2012,-73.9478,40.77803,M151
22159,2012,-73.951,40.77039,M158
22160,2012,-73.9582,40.77206,M167
22161,2012,-73.9582,40.76385,M183
22162,2012,-73.9496,40.78484,M198
22163,2012,-73.9879,40.76133,M212
22164,2012,-73.9479,40.76392,M217
22165,2012,-73.9602,40.76549,M225
22166,2012,-74.0111,40.71604,M234
22167,2012,-73.9821,40.73528,M255
22168,2012,-73.9976,40.75314,M260
22169,2012,-73.951,40.77039,M267
22170,2012,-74.0162,40.70498,M276
22171,2012,-73.9923,40.765,M288
22172,2012,-74.0135,40.71655,M289
22173,2012,-73.9532,40.77522,M290
22174,2012,-73.9892,40.71681,M294
22175,2012,-73.9923,40.765,M296
22176,2012,-73.993,40.71647,M298
22177,2012,-73.9923,40.765,M300
22178,2012,-73.9923,40.765,M303
22179,2012,-73.9892,40.71681,M305
22180,2012,-73.9892,40.71681,M308
22181,2012,-74.002,40.74213,M312
22182,2012,-74.0021,40.74292,M313
22183,2012,-74.0132,40.70574,M316
22184,2012,-73.9825,40.73866,M347
22185,2012,-73.9875,40.73548,M374
22186,2012,-74.0048,40.72429,M376
22187,2012,-74.0021,40.74292,M392
22188,2012,-73.9904,40.76339,M393
22189,2012,-73.993,40.71647,M394
22190,2012,-74.0055,40.71128,M397
22191,2012,-73.9875,40.73548,M399
22192,2012,-73.9875,40.76772,M400
22193,2012,-73.983,40.73252,M407
22194,2012,-73.9879,40.76133,M408
22195,2012,-73.9865,40.74202,M411
22196,2012,-74.002,40.74213,M412
22197,2012,-73.9853,40.73895,M413
22198,2012,-74.002,40.74213,M414
22199,2012,-73.9537,40.77032,M416
22200,2012,-74.0114,40.70448,M418
22201,2012,-74.0021,40.74292,M419
22202,2012,-73.983,40.73252,M420
22203,2012,-74.0021,40.74292,M422
22204,2012,-74.0123,40.70884,M425
22205,2012,-73.9813,40.74628,M427
22206,2012,-73.9947,40.73641,M429
22207,2012,-73.9813,40.74628,M432
22208,2012,-74.0021,40.74292,M437
22209,2012,-73.9875,40.73548,M438
22210,2012,-73.9914,40.74152,M439
22211,2012,-74.0021,40.74292,M440
22212,2012,-73.9898,40.73849,M442
22213,2012,-73.9602,40.76549,M449
22214,2012,-73.9602,40.76549,M459
22215,2012,-73.9875,40.73548,M460
22217,2012,-74.0137,40.71765,M475
22218,2012,-74.012,40.70922,M489
22219,2012,-73.9813,40.74628,M500
22220,2012,-73.9904,40.76339,M507
22221,2012,-73.9602,40.76549,M519
22222,2012,-74.0009,40.71147,M520
22223,2012,-73.9829,40.75759,M529
22224,2012,-73.9841,40.75582,M531
22225,2012,-73.9923,40.765,M542
22226,2012,-73.9892,40.71681,M543
22227,2012,-73.9889,40.76838,M544
22228,2012,-73.9892,40.71681,M545
22229,2012,-73.9993,40.7416,M550
22230,2012,-74.0115,40.70177,M551
22231,2012,-74.0061,40.72935,M560
22232,2012,-73.9602,40.76549,M565
22233,2012,-73.9902,40.74748,M570
22234,2012,-73.9845,40.73269,M575
22235,2012,-74.0132,40.70574,M580
22236,2012,-73.9922,40.72991,M586
22237,2012,-73.9958,40.74514,M600
22238,2012,-74.0021,40.74292,M605
22239,2012,-74.0048,40.72429,M615
22240,2012,-73.9813,40.74628,M620
22241,2012,-73.9904,40.76339,M625
22242,2012,-73.9655,40.75916,M630
22243,2012,-73.9465,40.78395,M655
22245,2012,-74.0132,40.70574,M896
22247,2012,-73.9732,40.78513,M009
22248,2012,-73.9624,40.80003,M054
22249,2012,-73.9733,40.79526,M075
22250,2012,-73.9509,40.80663,M076
22251,2012,-73.9675,40.78945,M084
22252,2012,-73.9777,40.78193,M087
22253,2012,-73.9648,40.79911,M145
22254,2012,-73.9476,40.80211,M149
22255,2012,-73.9687,40.79435,M163
22256,2012,-73.9653,40.80272,M165
22257,2012,-73.9717,40.78876,M166
22258,2012,-73.9555,40.80777,M180
22259,2012,-73.9492,40.79845,M185
22260,2012,-73.9872,40.7718,M191
22261,2012,-73.9846,40.77806,M199
22262,2012,-73.9494,40.79783,M208
22263,2012,-73.955,40.80166,M241
22264,2012,-73.9479,40.8062,M242
22265,2012,-73.9732,40.78513,M243
22266,2012,-73.9765,40.78062,M245
22267,2012,-73.9675,40.78945,M247
22268,2012,-73.9733,40.79526,M250
22269,2012,-73.9707,40.79163,M256
22270,2012,-73.9707,40.79163,M258
22271,2012,-73.9848,40.77433,M283
22272,2012,-73.9848,40.77433,M299
22273,2012,-73.9848,40.77433,M307
22274,2012,-73.9707,40.79163,M333
22275,2012,-73.9765,40.78062,M334
22276,2012,-73.9747,40.78593,M402
22277,2012,-73.9747,40.78593,M403
22278,2012,-73.9747,40.78593,M404
22279,2012,-73.954,40.80223,M415
22280,2012,-73.9747,40.78593,M417
22281,2012,-73.9648,40.79911,M421
22282,2012,-73.9765,40.78062,M452
22283,2012,-73.9747,40.78593,M470
22284,2012,-73.9877,40.77219,M479
22285,2012,-73.9853,40.77358,M485
22286,2012,-73.9848,40.77433,M492
22287,2012,-73.9848,40.77433,M494
22288,2012,-73.9668,40.79749,M505
22289,2012,-73.9848,40.77433,M541
22291,2012,-73.9825,40.77491,M859
22292,2012,-73.954,40.80223,M860
22293,2012,-73.9653,40.80272,M862
22294,2012,-73.9393,40.80094,M007
22295,2012,-73.9423,40.79303,M012
22296,2012,-73.9493,40.79367,M013
22297,2012,-73.931,40.79747,M037
22298,2012,-73.9446,40.78893,M038
22299,2012,-73.9334,40.79887,M045
22300,2012,-73.9415,40.78533,M050
22301,2012,-73.9413,40.79751,M057
22302,2012,-73.9476,40.7912,M072
22303,2012,-73.9426,40.7933,M083
22304,2012,-73.9377,40.80027,M096
22305,2012,-73.9387,40.79496,M102
22306,2012,-73.9483,40.79509,M108
22307,2012,-73.9309,40.79675,M112
22308,2012,-73.9393,40.78942,M146
22309,2012,-73.9365,40.79742,M155
22310,2012,-73.952,40.7922,M171
22311,2012,-73.9426,40.7933,M182
22312,2012,-73.931,40.79747,M206
22313,2012,-73.9426,40.78565,M224
22314,2012,-73.9423,40.79303,M372
22315,2012,-73.9442,40.79565,M375
22316,2012,-73.9426,40.78565,M377
22317,2012,-73.9423,40.79303,M381
22318,2012,-73.9393,40.80094,M406
22319,2012,-73.9334,40.79887,M409
22320,2012,-73.934,40.79375,M435
22321,2012,-73.9445,40.79053,M495
22322,2012,-73.9493,40.79367,M497
22323,2012,-73.9493,40.79367,M555
22324,2012,-73.9475,40.79285,M610
22325,2012,-73.9426,40.78565,M635
22326,2012,-73.9466,40.79189,M680
22328,2012,-73.934,40.79375,M825
22329,2012,-73.952,40.7922,M964
22330,2012,-73.9346,40.80566,M030
22331,2012,-73.9573,40.81027,M036
22332,2012,-73.9363,40.83065,M046
22333,2012,-73.9449,40.81488,M092
22334,2012,-73.9442,40.81975,M123
22335,2012,-73.9556,40.81043,M125
22336,2012,-73.9518,40.81468,M129
22337,2012,-73.9398,40.80956,M133
22338,2012,-73.949,40.81089,M154
22339,2012,-73.9531,40.81764,M161
22340,2012,-73.9436,40.81447,M175
22341,2012,-73.9409,40.82146,M194
22342,2012,-73.9572,40.8194,M195
22343,2012,-73.9373,40.81325,M197
22344,2012,-73.9368,40.82441,M200
22345,2012,-73.94,40.80793,M285
22346,2012,-73.9551,40.81524,M286
22347,2012,-73.9476,40.81732,M302
22348,2012,-73.9476,40.81732,M304
22349,2012,-73.9381,40.82612,M318
22350,2012,-73.9556,40.81043,M362
22351,2012,-73.9551,40.81524,M367
22352,2012,-73.9551,40.81524,M369
22353,2012,-73.9551,40.81524,M410
22354,2012,-73.9393,40.80736,M469
22355,2012,-73.9369,40.82418,M499
22356,2012,-73.9572,40.8194,M514
22357,2012,-73.9398,40.80956,M517
22358,2012,-73.9442,40.81547,M670
22359,2012,-73.9476,40.81732,M685
22360,2012,-73.949,40.82097,M692
22362,2012,-73.9407,40.8347,M004
22363,2012,-73.9228,40.85896,M005
22364,2012,-73.9367,40.83894,M008
22365,2012,-73.9116,40.87128,M018
22366,2012,-73.942,40.83127,M028
22367,2012,-73.934,40.85337,M048
22368,2012,-73.9249,40.86609,M052
22369,2012,-73.9169,40.86769,M098
22370,2012,-73.9353,40.84652,M115
22371,2012,-73.9384,40.84124,M128
22372,2012,-73.9343,40.85056,M132
22373,2012,-73.9308,40.84892,M143
22374,2012,-73.9279,40.86032,M152
22375,2012,-73.9468,40.82634,M153
22376,2012,-73.9404,40.84536,M173
22377,2012,-73.9279,40.85933,M178
22378,2012,-73.9369,40.85681,M187
22379,2012,-73.9277,40.85259,M189
22380,2012,-73.9509,40.82079,M192
22381,2012,-73.9444,40.82976,M210
22382,2012,-73.9306,40.86064,M218
22383,2012,-73.9523,40.81695,M223
22384,2012,-73.912,40.87125,M278
22385,2012,-73.9306,40.86064,M293
22386,2012,-73.9238,40.86666,M311
22387,2012,-73.9238,40.86666,M314
22388,2012,-73.936,40.83935,M319
22389,2012,-73.9306,40.86064,M322
22390,2012,-73.936,40.83935,M324
22391,2012,-73.9509,40.82079,M325
22392,2012,-73.937,40.83654,M326
22393,2012,-73.937,40.83654,M328
22394,2012,-73.931,40.84884,M346
22395,2012,-73.9308,40.84892,M348
22396,2012,-73.9404,40.84536,M349
22397,2012,-73.9211,40.86543,M366
22398,2012,-73.9468,40.82634,M368
22399,2012,-73.9249,40.86609,M423
22401,2012,-73.9269,40.85594,M462
22402,2012,-73.9269,40.85594,M463
22403,2012,-73.9269,40.85594,M467
22404,2012,-73.9269,40.85594,M468
22405,2012,-73.9346,40.85046,M528
22406,2012,-73.9503,40.81824,M540
22407,2012,-73.9384,40.83812,M552
22409,2012,-73.9189,40.81884,X001
22410,2012,-73.9088,40.81364,X005
22411,2012,-73.9231,40.81649,X018
22412,2012,-73.9061,40.81269,X025
22413,2012,-73.9171,40.82151,X029
22414,2012,-73.9177,40.80938,X030
22415,2012,-73.9215,40.82306,X031
22416,2012,-73.9212,40.80639,X043
22417,2012,-73.9229,40.81007,X049
22418,2012,-73.9126,40.80735,X065
22419,2012,-73.9215,40.82306,X151
22420,2012,-73.9262,40.80812,X154
22421,2012,-73.9086,40.81921,X157
22422,2012,-73.9054,40.81487,X161
22423,2012,-73.9121,40.81551,X162
22424,2012,-73.9198,40.80944,X179
22425,2012,-73.9253,40.81366,X203
22426,2012,-73.9209,40.81397,X221
22427,2012,-73.9209,40.81397,X223
22428,2012,-73.9178,40.81008,X224
22429,2012,-73.9134,40.81365,X277
22430,2012,-73.9058,40.81886,X296
22431,2012,-73.9058,40.81886,X298
22432,2012,-73.9118,40.81649,X321
22433,2012,-73.9178,40.81008,X334
22434,2012,-73.9178,40.81008,X343
22435,2012,-73.9198,40.80944,X369
22436,2012,-73.9058,40.81886,X379
22437,2012,-73.9197,40.81826,X381
22438,2012,-73.9232,40.82308,X385
22439,2012,-73.9302,40.81594,X427
22441,2012,-73.911,40.81831,X473
22442,2012,-73.911,40.81831,X495
22443,2012,-73.9277,40.81795,X500
22444,2012,-73.9097,40.81115,X520
22445,2012,-73.9197,40.81826,X522
22446,2012,-73.9236,40.82254,X527
22447,2012,-73.9236,40.82254,X547
22448,2012,-73.9236,40.82254,X548
22449,2012,-73.9253,40.81366,X551
22450,2012,-73.9197,40.81826,X600
22451,2012,-73.9071,40.81059,X655
22452,2012,-73.9302,40.81594,X670
22454,2012,-73.8257,40.83566,X014
22455,2012,-73.8503,40.82932,X036
22456,2012,-73.8869,40.81431,X048
22457,2012,-73.9005,40.81399,X062
22458,2012,-73.8608,40.81675,X069
22459,2012,-73.8297,40.84573,X071
22460,2012,-73.8183,40.82261,X072
22461,2012,-73.8893,40.82283,X075
22462,2012,-73.8768,40.82184,X093
22463,2012,-73.8628,40.8214,X100
22464,2012,-73.8297,40.82741,X101
22465,2012,-73.8683,40.81853,X107
22466,2012,-73.8566,40.82848,X119
22467,2012,-73.8737,40.8254,X123
22468,2012,-73.8568,40.82919,X125
22469,2012,-73.9023,40.81762,X130
22470,2012,-73.8597,40.8237,X131
22471,2012,-73.8532,40.82261,X138
22472,2012,-73.9078,40.82325,X140
22473,2012,-73.9061,40.82482,X146
22474,2012,-73.88,40.82381,X152
22475,2012,-73.8563,40.81796,X182
22476,2012,-73.8929,40.82062,X269
22477,2012,-73.8564,40.81476,X282
22478,2012,-73.8385,40.84063,X293
22479,2012,-73.8561,40.82222,X295
22480,2012,-73.9071,40.82235,X301
22481,2012,-73.9021,40.81549,X302
22482,2012,-73.8297,40.82741,X304
22483,2012,-73.8561,40.82222,X305
22484,2012,-73.8561,40.82222,X312
22485,2012,-73.8981,40.81757,X332
22486,2012,-73.8988,40.82032,X333
22487,2012,-73.8988,40.82032,X335
22488,2012,-73.8737,40.8254,X337
22489,2012,-73.8183,40.82656,X366
22490,2012,-73.8564,40.81476,X367
22491,2012,-73.8183,40.82656,X371
22492,2012,-73.8564,40.81476,X375
22493,2012,-73.8561,40.82222,X376
22494,2012,-73.8561,40.82222,X377
22495,2012,-73.8385,40.84063,X405
22497,2012,-73.8856,40.81538,X424
22498,2012,-73.8561,40.82222,X432
22499,2012,-73.8597,40.8237,X448
