,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
Q273,2,148,256,1939,16,254,184,1604,364,72,34,14157,83,137,19,996,899,24073,27,,1578,425,148,282,760,68,584,2652,275,3572,,1,262,4,8,1339,56,1982,226,1,20,2046,432,5,Q273,307,1436,8,5,4,134,437,1339,11368,254,Yes,26131,790
Q282,2,63,176,1170,641,25,303,1340,368,73,34,7138,83,121,445,740,899,13182,27,,1,297,63,262,692,70,273,992,241,2480,,7,264,4,21,1339,273,772,258,1,21,52,432,18,Q282,307,514,8,18,393,160,441,1339,6329,126,Yes,15224,89
Q302,2,101,273,819,16,482,303,1342,370,75,34,9592,83,119,365,741,899,15301,27,,232,297,101,231,320,72,115,1692,223,1754,1,5,263,4,8,1339,271,937,246,1,27,273,432,5,Q302,307,683,8,53,6,112,445,1339,8701,118,Yes,17316,110
Q306,2,101,73,2638,16,25,373,943,366,76,34,8487,83,155,169,404,899,14899,27,,527,166,101,278,624,69,502,1417,270,1313,,5,263,4,8,1339,164,602,414,1,29,957,432,5,Q306,307,589,8,13,6,100,442,1339,6777,90,Yes,16957,1624
Q308,2,36,324,1041,446,25,331,985,369,74,34,6732,87,114,349,405,899,11484,27,,2,248,36,274,356,72,172,1160,196,1530,1,5,263,4,78,1339,171,487,293,1,32,260,432,75,Q308,307,394,8,18,9,194,444,1339,5918,205,Yes,13541,292
Q309,2,40,400,1024,424,25,303,1342,370,75,34,8563,83,117,261,741,899,13694,27,,2,297,40,284,297,72,280,972,277,1752,1,1,263,4,7,1339,135,569,285,1,33,118,432,5,Q309,307,595,8,43,8,157,445,1339,7583,248,Yes,15762,338
Q317,2,78,149,1928,16,93,390,1755,369,80,34,9759,83,205,706,861,899,16600,27,,655,504,78,234,510,71,220,1705,225,1375,,25,264,4,9,1339,215,546,1040,1,31,511,432,6,Q317,307,655,8,12,11,146,449,1339,7510,87,Yes,18621,1029
Q318,2,75,301,2482,16,25,390,1755,374,85,34,9700,83,217,251,861,899,18617,27,,42,504,75,262,667,75,279,1252,253,3353,,1,264,4,9,1339,25,1490,304,1,49,601,432,6,Q318,307,1515,8,5,12,320,458,1339,8792,56,Yes,20675,1425
Q319,2,141,371,1991,188,313,645,2386,373,84,34,9997,83,241,818,1049,899,19932,27,,732,692,141,264,597,75,701,3104,255,2312,,1,264,4,9,1339,26,1217,262,1,51,1525,432,6,Q319,307,760,8,9,16,132,458,1339,7804,243,Yes,21993,1005
Q323,2,17,205,1075,314,85,265,1122,363,63,34,5845,83,69,204,562,899,9770,27,,2,294,17,229,259,67,475,774,220,936,1,118,262,4,9,1339,120,239,468,1,12,148,432,6,Q323,307,169,8,10,111,103,426,1339,4623,77,Yes,11765,427
Q324,2,51,1024,1277,1871,25,374,1679,371,76,34,9532,83,169,425,943,899,21675,27,,2,361,51,277,431,73,1879,2336,274,6799,1,9,264,4,2,1339,502,2360,424,1,33,326,432,0,Q324,307,1894,8,19,7,666,446,1339,6618,409,Yes,23736,457
Q333,2,131,278,2056,30,125,384,1701,368,73,34,9162,83,187,402,831,899,15778,27,,635,486,131,187,845,69,182,1688,177,1039,,211,264,4,9,1339,111,374,251,1,18,754,432,6,Q333,307,542,8,8,4,90,441,1339,7589,95,Yes,17744,822
Q400,2,165,482,851,1022,281,868,2672,372,78,34,7102,83,369,521,1101,899,15990,27,,3,702,165,241,243,74,105,2541,228,2658,1,113,264,4,12,1339,66,198,325,1,497,695,432,9,Q400,307,1050,8,210,210,178,450,1339,5881,92,Yes,18019,219
Q410,2,199,253,1088,1013,487,374,1679,373,81,34,7463,83,439,520,943,899,15647,27,,16,361,199,324,427,75,348,2919,232,2300,1,127,264,104,91,1339,101,236,430,1,351,1206,432,88,Q410,307,931,8,160,12,109,454,1339,5705,135,Yes,17764,272
Q465,2,512,1625,1164,4907,1850,303,1342,409,131,35,5131,83,535,20,741,899,29416,27,,42,297,512,388,668,93,416,7817,380,13449,1,23,280,4,8,1339,910,3386,147,1,2514,899,432,5,Q465,307,4790,8,968,13,352,539,1339,2911,83,Yes,31682,107
Q475,2,74,191,686,703,170,501,1184,369,75,34,6980,83,372,584,417,899,12112,27,27,2,264,74,241,148,72,111,1574,160,1614,1,89,263,4,80,1339,40,83,133,1,79,484,432,77,Q475,307,699,8,86,9,120,444,1339,6091,91,Yes,14136,149
Q480,2,102,455,718,547,152,262,1104,370,76,34,7177,83,382,459,432,899,12550,27,,21,205,102,298,161,72,66,1691,222,1758,204,78,264,70,76,1339,59,78,166,1,135,430,432,73,Q480,307,613,8,100,402,118,446,1339,6209,85,Yes,14633,168
Q650,2,63,308,897,551,252,482,1423,367,69,34,7288,83,101,321,680,899,12504,27,,1,260,63,329,327,69,200,1220,322,1613,1,127,264,4,7,1339,93,239,302,1,50,195,432,4,Q650,307,621,8,57,3,200,437,1339,6397,99,Yes,14609,180
Q008,2,99,156,1808,909,174,526,1557,372,81,34,9510,83,106,373,689,899,17226,28,53,298,342,99,290,654,74,323,2172,205,2079,,7,264,4,85,1339,89,308,869,1,467,861,432,82,Q008,307,614,8,134,155,93,452,1339,7710,59,Yes,19306,764
Q030,2,137,83,2216,284,22,488,1726,370,83,34,10063,83,111,459,782,899,18645,28,,458,456,137,325,651,72,43,3081,317,1422,,7,264,4,8,1339,86,334,885,1,556,1875,432,5,Q030,307,666,8,22,9,129,453,1339,8450,83,Yes,20762,1176
Q040,2,159,240,1495,565,256,362,1637,368,79,34,9508,83,207,490,892,899,17172,28,,399,383,159,248,692,70,448,2590,207,1782,,89,264,4,41,1339,162,346,814,1,498,944,432,38,Q040,307,690,8,10,6,175,448,1339,7456,79,Yes,19207,414
Q048,2,171,268,1705,496,22,239,2111,369,81,34,9007,83,102,270,1314,899,17577,28,,603,558,171,452,648,71,42,2542,292,2042,,8,263,4,160,1339,211,527,551,1,427,1344,432,157,Q048,307,654,8,11,10,354,450,1339,7581,104,Yes,19817,668
Q050,2,139,101,1563,570,22,313,991,370,83,34,8429,83,149,171,469,899,13921,28,,341,210,139,358,692,72,236,1345,229,1453,,133,264,4,129,1339,138,219,429,1,376,537,432,126,Q050,307,568,8,10,6,89,453,1339,6887,239,Yes,16070,482
Q054,2,160,130,1899,307,24,510,1537,371,83,34,10301,83,127,250,737,899,18058,28,,257,290,160,358,642,72,82,2564,255,1597,,8,264,4,103,1339,131,373,431,0,536,1492,432,101,Q054,307,822,8,18,7,89,454,1339,9224,150,Yes,20208,867
Q055,2,138,37,1835,233,22,352,1118,369,81,34,9070,83,155,193,483,899,15781,28,109,163,283,138,282,503,71,164,2291,254,1328,,228,264,4,28,1339,129,281,440,0,263,1538,432,26,Q055,307,704,8,25,7,102,450,1339,7836,55,Yes,17852,943
Q072,2,125,186,1265,855,135,393,1914,372,81,34,9576,83,385,530,1017,899,17126,28,,172,504,125,263,617,73,147,2021,208,2226,,64,265,4,55,1339,104,286,402,1,228,839,432,52,Q072,307,477,8,92,437,171,453,1339,8251,59,Yes,19180,258
Q080,2,195,73,3118,551,151,380,1583,373,88,34,10125,83,166,271,782,899,22537,28,,253,420,195,308,495,75,85,5863,263,1652,,7,264,4,45,1339,151,348,190,1,645,4573,432,42,Q080,307,636,8,80,13,105,461,1339,9282,58,Yes,24645,2234
Q082,2,197,251,2801,263,223,406,2069,370,82,34,8694,83,191,267,739,899,17642,28,,464,366,197,338,710,71,185,2533,254,1348,558,212,264,4,84,1339,119,321,561,0,317,1356,432,82,Q082,307,671,8,17,6,86,451,1339,6816,245,Yes,19771,1702
Q086,2,121,127,1590,460,71,202,859,370,83,34,8192,83,145,106,467,899,13692,28,,231,190,121,467,644,72,256,1531,234,1398,,7,264,4,232,1339,92,224,448,1,389,746,432,229,Q086,307,579,8,21,8,128,453,1339,7004,76,Yes,15950,557
Q099,2,102,193,1929,407,22,433,2731,368,80,34,7871,83,133,206,705,899,16831,28,,3,451,102,246,605,71,84,2725,226,1474,1141,7,263,4,20,1339,110,262,373,1,441,1753,432,17,Q099,307,680,8,32,8,117,448,1339,7177,57,Yes,18864,934
Q101,2,40,153,1330,494,22,265,1242,360,67,34,7825,83,59,75,720,899,13827,28,,88,258,40,254,358,66,380,1967,238,1423,,7,260,4,16,1339,183,288,176,1,262,1272,432,13,Q101,307,528,8,28,7,107,427,1339,7028,55,No,15846,583
Q117,2,87,99,1725,375,22,269,922,367,78,34,8065,83,97,179,433,899,13016,28,,274,220,87,235,665,70,188,1137,226,1081,,106,264,4,8,1339,63,168,237,1,292,480,432,5,Q117,307,435,8,147,10,93,445,1339,6920,93,Yes,15035,670
Q121,2,131,124,1511,505,25,344,1078,369,80,34,7924,83,111,216,450,899,13356,28,,140,285,131,258,502,71,59,1461,248,1251,,7,264,4,10,1339,92,224,275,0,320,684,432,8,Q121,307,417,8,19,6,99,449,1339,7238,72,Yes,15401,619
Q139,2,30,66,1771,179,22,272,974,366,76,34,7528,83,128,143,499,899,13261,28,,186,204,30,264,569,69,86,2010,238,948,,129,263,4,26,1339,76,222,185,1,395,1308,432,23,Q139,307,440,8,25,8,99,442,1339,6726,59,Yes,15305,812
Q140,2,145,69,1816,850,104,282,1199,370,81,34,8336,83,104,449,656,899,15746,28,,602,260,145,351,697,71,96,2596,256,1654,,147,264,4,95,1339,92,277,351,0,516,1366,432,93,Q140,307,436,8,131,8,84,451,1339,6828,72,Yes,17887,730
Q144,2,117,125,2135,241,22,384,1359,361,69,34,9608,83,72,229,694,899,17134,28,,433,281,117,496,405,67,163,2719,244,1196,,214,260,4,253,1339,114,281,269,1,331,1897,432,250,Q144,307,544,8,30,8,122,430,1339,8365,58,No,19399,1341
Q157,2,55,24,1600,600,22,370,1347,369,77,34,8810,83,354,258,601,899,15748,28,70,220,376,55,310,472,72,57,2140,228,1797,,131,263,4,82,1339,109,219,311,1,196,1459,432,79,Q157,307,520,8,109,240,218,446,1339,7539,84,Yes,17843,739
Q160,2,162,89,1981,401,229,527,1481,370,83,34,8777,83,160,153,612,899,15810,28,,418,343,162,398,662,72,157,2011,259,1397,,10,264,4,139,1339,85,281,503,0,397,1058,432,136,Q160,307,571,8,31,43,101,453,1339,7425,68,Yes,18000,930
Q161,2,153,55,1488,219,22,290,1201,370,81,34,8744,83,144,309,647,899,14601,28,,130,264,153,295,566,71,165,1909,238,1107,,7,264,4,57,1339,115,255,1072,1,27,1380,432,54,Q161,307,532,8,25,6,95,451,1339,7138,58,Yes,16686,532
Q167,2,87,616,1297,763,29,184,1290,367,72,34,8219,83,94,14,1104,899,15604,28,,2,3,87,333,437,70,521,2334,325,2376,,91,263,4,8,1339,275,900,540,1,544,855,432,5,Q167,307,585,8,11,8,120,439,1339,6719,237,Yes,17715,471
Q174,2,56,135,2362,266,25,396,1485,364,74,34,8249,83,86,99,698,899,15854,28,,73,391,56,263,452,68,165,2303,241,1399,,194,262,4,22,1339,136,315,169,1,223,1684,432,19,Q174,307,702,8,31,6,109,439,1339,7447,79,Yes,17894,1521
Q175,2,107,162,1167,253,22,419,1401,368,79,34,7858,83,111,228,579,899,13600,28,,152,403,107,266,441,70,264,1908,241,1160,,7,263,4,24,1339,129,300,561,1,503,863,432,21,Q175,307,515,8,74,7,85,446,1339,6627,58,Yes,15651,336
Q182,2,145,95,2427,305,52,283,2475,368,79,34,8098,83,107,523,410,899,16934,28,,311,200,145,278,582,70,149,2595,238,1194,1582,168,264,4,41,1339,130,224,418,1,483,1311,432,38,Q182,307,580,8,23,4,81,447,1339,6834,84,Yes,18998,1456
Q190,3,54,35,1321,405,22,241,1267,367,73,34,8094,83,86,358,660,899,13835,28,58,62,365,54,227,525,70,31,1668,219,1431,,161,263,4,8,1339,101,286,157,1,301,794,432,5,Q190,307,613,8,64,9,119,440,1339,7471,58,Yes,15841,406
Q196,3,45,86,1918,134,22,349,1799,359,65,34,7181,83,69,183,743,899,13486,28,,141,352,45,245,452,65,86,1431,232,1110,356,203,260,4,12,1339,129,302,252,1,23,988,432,9,Q196,307,584,8,25,5,86,424,1339,6344,57,No,15493,1077
Q206,2,111,92,1704,257,22,440,1452,368,79,34,8644,83,105,409,636,899,16148,28,,81,376,111,450,588,70,115,2823,249,1414,,206,264,4,201,1339,136,311,368,0,572,1591,432,199,Q206,307,760,8,28,6,80,448,1339,7679,56,Yes,18384,726
Q217,2,100,92,1278,363,30,237,1006,370,78,34,8405,83,110,255,500,899,13810,28,40,70,268,100,242,518,72,78,1545,221,1476,,85,264,4,20,1339,80,153,708,1,232,814,432,18,Q217,307,420,8,253,265,275,448,1339,7002,95,Yes,15838,371
Q220,2,135,64,2079,291,41,424,1441,368,80,34,9467,83,99,206,660,899,18789,28,131,352,357,135,309,548,71,103,4102,259,1565,,6,263,4,50,1339,136,361,575,0,590,2934,432,48,Q220,307,681,8,88,83,150,448,1339,8185,55,Yes,20884,1141
Q284,2,21,419,1110,16,143,527,1557,369,73,34,7123,83,148,266,687,899,12242,28,,1,342,21,250,345,71,218,1103,242,1328,1,6,264,4,8,1339,182,557,462,1,26,67,432,5,Q284,307,655,8,13,5,95,442,1339,6077,193,Yes,14273,376
Q303,2,195,16,1781,16,22,252,1370,360,67,34,8950,83,56,14,789,899,16170,28,,666,329,195,359,558,66,209,1795,287,2079,,4,260,4,72,1339,19,1095,247,1,28,1697,432,69,Q303,307,832,8,18,6,130,426,1339,7693,52,No,18294,834
Q310,2,57,224,1190,482,159,323,1709,371,76,34,7655,83,132,325,849,899,13409,28,,3,535,57,261,351,73,260,1215,253,1584,1,4,264,4,9,1339,232,683,313,1,37,238,432,6,Q310,307,327,8,33,12,80,447,1339,6741,165,Yes,15456,449
Q325,2,57,469,849,16,962,323,1709,369,74,34,11449,83,233,1360,849,899,19548,28,,2,535,57,306,258,72,1426,2944,299,2540,1,6,263,4,7,1339,38,2230,559,1,28,87,432,5,Q325,307,7,8,10,6,281,443,1339,8924,286,Yes,21636,201
Q328,2,21,1187,820,16,23,323,1709,370,75,34,12310,83,454,1614,849,899,22007,28,,2,535,21,231,268,72,2302,3038,223,4109,1,9,264,4,8,1339,64,2504,374,1,25,124,432,5,Q328,307,1085,8,12,7,497,445,1339,8610,543,Yes,24022,162
Q338,2,103,832,624,594,254,528,1425,366,68,34,5562,83,244,110,640,899,12665,28,,57,256,103,271,58,69,364,1647,263,3303,1,1,263,4,8,1339,229,793,270,1,19,203,432,5,Q338,307,1253,8,11,3,659,434,1339,4391,221,Yes,14709,177
Q440,2,29,193,826,463,103,295,914,366,70,34,6653,83,361,445,389,899,11126,28,,5,229,29,223,174,70,138,1496,158,1208,1,51,262,60,65,1339,56,66,194,1,117,581,432,62,Q440,307,503,8,67,8,168,436,1339,5645,133,Yes,13124,263
Q470,2,109,300,716,875,290,369,1755,369,74,34,8103,83,373,526,849,899,14863,28,66,15,535,109,284,172,71,94,2005,162,2174,1,128,263,4,122,1339,71,200,173,1,177,575,432,119,Q470,307,993,8,109,6,99,443,1339,7114,95,Yes,16929,155
Q505,2,71,285,836,586,139,336,1037,368,72,34,7100,83,382,404,432,899,12033,28,,22,267,71,246,167,70,316,1644,221,1345,1,70,263,4,25,1339,32,79,330,1,101,684,432,22,Q505,307,546,8,100,5,129,440,1339,5789,86,Yes,14057,280
Q620,2,39,229,973,657,74,358,967,368,71,34,7438,83,87,459,383,899,12646,28,33,2,225,39,204,282,71,245,1365,158,1865,1,116,263,4,46,1339,47,103,115,1,115,407,432,43,Q620,307,815,8,60,6,284,439,1339,6721,88,Yes,14628,301
Q680,2,17,193,937,579,22,179,1033,366,67,34,6086,83,97,614,605,899,10838,28,,1,248,17,192,375,68,34,987,169,1778,1,184,263,151,23,1339,145,382,216,1,7,6,432,20,Q680,307,655,8,10,1,162,433,1339,5302,90,Yes,12802,172
Q686,2,41,373,885,721,206,184,1293,362,63,34,7771,83,57,604,1105,899,13733,28,,6,3,41,349,316,68,844,1737,341,2005,1,249,260,4,8,1339,199,506,290,1,32,323,432,5,Q686,307,483,8,10,10,285,425,1339,6100,209,No,15845,180
Q687,2,15,258,889,833,22,180,205,363,63,34,8376,83,76,590,20,899,12933,28,,1,3,15,176,286,67,34,1078,139,2370,1,7,262,237,37,1339,191,552,205,1,9,9,432,34,Q687,307,849,8,28,1,135,426,1339,7687,101,Yes,14874,213
Q690,2,44,227,952,951,129,855,2819,368,71,34,6579,83,83,508,1395,899,14608,28,,14,567,44,239,271,70,68,2010,229,2204,1,214,263,219,10,1339,215,455,164,3,417,514,432,5,Q690,307,703,8,108,5,90,438,1339,5615,94,Yes,16624,292
Q896,2,45,312,1158,326,83,984,2053,367,70,34,6848,83,99,114,765,899,12338,28,,1,304,45,304,593,70,215,984,219,1250,1,1,263,4,85,1339,100,465,232,1,311,64,432,82,Q896,307,185,8,12,4,270,438,1339,6147,137,Yes,14418,175
Q015,2,148,296,1894,441,25,390,1749,370,82,34,9081,83,125,244,945,899,18534,29,13,277,414,148,483,687,71,65,3541,294,2121,,1,264,4,189,1339,391,605,509,1,927,1645,432,186,Q015,307,918,8,8,6,150,452,1339,7948,144,Yes,20808,817
Q033,2,128,47,2059,332,25,600,1472,368,78,34,7988,83,99,159,573,899,14150,29,13,163,299,128,208,578,70,71,1504,199,1000,,7,264,4,9,1339,86,192,167,1,363,810,432,6,Q033,307,389,8,35,6,82,447,1339,7369,72,Yes,16144,1091
Q034,2,180,88,1962,16,25,302,1425,370,81,34,9275,83,110,274,785,899,15889,29,13,656,337,180,320,634,71,63,1726,293,1321,,7,264,4,27,1339,141,386,660,1,420,766,432,24,Q034,307,818,8,6,6,94,451,1339,7572,197,Yes,17999,939
Q035,2,126,80,1646,293,195,274,1163,367,77,34,8136,83,99,134,618,899,13867,29,13,154,271,126,325,630,69,62,1434,240,1362,,7,263,4,85,1339,106,307,351,0,232,674,432,83,Q035,307,669,8,13,5,87,444,1339,7264,182,Yes,15974,626
Q036,2,111,134,2031,191,25,316,1521,369,80,34,8090,83,114,14,795,899,15888,29,165,422,410,111,439,596,71,158,2539,286,1596,,212,264,4,152,1339,161,433,551,1,740,1300,432,149,Q036,307,770,8,7,10,192,449,1339,6566,56,Yes,18114,1046
Q037,2,125,50,1947,298,368,421,1881,366,76,34,9386,83,95,126,865,899,17651,29,147,572,596,125,311,722,69,98,3012,201,1299,,7,262,4,110,1339,144,349,407,1,503,1676,432,107,Q037,307,560,8,16,8,84,442,1339,8112,76,Yes,19743,836
Q038,2,120,71,2984,628,193,408,1739,371,84,34,9830,83,108,82,977,899,19926,29,13,369,354,120,335,698,73,31,3123,303,2130,,465,264,4,33,1339,408,772,604,1,38,2317,432,30,Q038,307,588,8,20,9,133,454,1339,8171,57,Yes,22054,1896
Q052,2,142,149,2335,362,642,261,1329,369,81,34,10553,83,582,452,749,899,18548,29,13,585,319,142,251,662,71,421,2777,200,1412,,6,264,4,50,1339,165,380,1138,1,273,1083,432,48,Q052,307,532,8,10,6,131,450,1339,7748,58,Yes,20588,1283
Q059,2,105,80,1342,676,25,382,1404,368,75,34,8389,83,125,233,722,899,14991,29,126,215,299,105,242,390,71,188,1999,190,1752,,1,263,4,52,1339,120,291,409,1,281,1134,432,49,Q059,307,667,8,31,8,110,443,1339,7345,71,Yes,17014,562
Q095,2,145,181,1505,390,99,215,700,368,80,34,8366,83,104,98,351,899,13421,29,13,272,134,145,257,583,70,402,1290,245,1415,,97,264,4,11,1339,64,160,729,0,275,560,432,9,Q095,307,628,8,36,118,118,448,1339,6569,152,Yes,15464,532
Q109,2,49,40,1066,723,49,286,1049,367,73,34,7515,83,89,282,542,899,12889,29,81,206,221,49,207,465,70,147,1552,192,1658,,121,263,4,15,1339,93,210,411,1,183,824,432,12,Q109,307,414,8,53,214,98,440,1339,6427,56,Yes,14875,212
Q116,2,150,123,1473,371,267,828,1638,369,76,34,9122,83,399,164,585,899,15680,29,13,417,225,150,277,694,71,57,1623,266,1673,,178,264,4,11,1339,116,270,258,1,260,681,432,8,Q116,307,520,8,23,140,373,446,1339,7697,87,Yes,17741,390
Q118,2,159,80,2121,261,25,457,1370,370,82,34,9228,83,111,197,636,899,16082,29,13,283,277,159,758,598,72,38,1984,308,1221,,1,264,4,450,1339,109,294,324,1,297,1264,432,447,Q118,307,522,8,18,8,136,451,1339,8331,118,Yes,18630,1133
Q131,2,99,112,1596,370,25,331,1001,368,79,34,7881,83,140,174,489,899,13350,29,13,2,182,99,399,515,70,85,1567,289,1207,,7,264,4,111,1339,114,278,264,1,253,876,432,108,Q131,307,457,8,17,5,97,447,1339,7252,110,Yes,15534,692
Q132,2,98,103,1576,389,104,615,1704,365,73,34,7887,83,96,168,768,899,14608,29,13,431,321,98,273,552,68,167,1969,192,1374,,365,263,4,81,1339,202,484,170,1,20,1361,432,78,Q132,307,399,8,19,5,97,438,1339,6581,53,Yes,16658,635
Q134,2,154,100,3074,349,25,364,2011,371,85,34,10588,83,136,273,1168,899,21382,29,169,491,478,154,325,695,73,37,3804,296,1752,,222,264,4,30,1339,161,427,678,1,338,2738,432,27,Q134,307,710,8,8,14,252,456,1339,8907,104,Yes,23502,1990
Q135,2,131,90,2044,464,109,340,1011,369,80,34,7942,83,107,187,480,899,15104,29,13,3,191,131,238,617,71,143,2590,200,1387,,7,264,4,38,1339,65,202,607,1,268,1857,432,35,Q135,307,403,8,36,226,93,450,1339,6978,57,Yes,17130,1037
Q136,2,179,61,1985,259,274,620,1861,369,78,34,8311,83,101,335,875,899,15976,29,13,424,365,179,336,721,70,50,2447,281,1193,,7,264,4,54,1339,127,299,349,1,521,1117,432,51,Q136,307,498,8,60,9,128,446,1339,7254,61,Yes,18096,875
Q138,2,118,62,1440,320,25,473,1311,368,73,34,8628,83,118,150,603,899,14186,29,13,347,234,118,290,570,70,48,1493,275,1196,,7,264,4,16,1339,99,238,515,1,330,815,432,13,Q138,307,533,8,45,6,99,441,1339,7455,87,Yes,16257,480
Q147,2,127,206,1342,418,25,370,1324,366,71,34,7942,83,104,173,681,899,13619,29,13,311,273,127,395,484,69,133,1365,258,1519,,143,263,4,136,1339,97,272,417,1,217,636,432,133,Q147,307,575,8,25,153,102,437,1339,6747,57,Yes,15790,469
Q156,2,102,58,1596,239,62,370,1318,368,74,34,9658,83,96,189,678,899,16048,29,13,136,270,102,322,564,70,39,2031,271,1343,,183,263,4,51,1339,122,317,306,1,633,955,432,48,Q156,307,639,8,32,10,138,441,1339,8803,59,Yes,18150,642
Q176,2,120,128,1805,217,25,215,1046,367,77,34,7598,83,118,162,541,899,13137,29,13,149,290,120,295,600,69,282,1077,236,1491,,160,264,4,59,1339,99,274,318,0,19,631,432,57,Q176,307,743,8,16,174,83,444,1339,6450,100,Yes,15215,816
Q181,2,120,91,2786,366,220,328,1811,369,80,34,8453,83,99,14,899,899,17328,29,13,339,584,120,320,661,71,53,2556,299,1602,,7,263,4,21,1339,168,457,148,1,787,1264,432,18,Q181,307,657,8,27,8,114,449,1339,7696,79,Yes,19437,1735
Q192,2,105,250,1379,738,121,242,1123,371,80,34,8875,83,367,576,572,899,15879,29,13,214,309,105,238,485,73,57,2411,226,1986,,102,264,134,12,1339,158,320,459,1,459,835,432,9,Q192,307,777,8,141,12,138,452,1339,7257,144,Yes,17908,504
Q195,2,201,145,2491,252,74,302,1337,370,81,34,8487,83,136,359,663,899,16966,29,136,576,372,201,411,664,71,77,2961,285,1488,,7,264,4,126,1339,124,309,540,1,516,1606,432,123,Q195,307,653,8,171,175,99,451,1339,6880,97,Yes,19167,1438
Q208,2,92,88,2986,451,25,479,1380,366,71,34,8079,83,118,287,667,899,15575,29,13,84,233,92,292,525,69,54,1536,268,1503,,82,263,4,24,1339,121,291,484,1,28,974,432,21,Q208,307,594,8,15,9,158,437,1339,7174,63,Yes,17642,2071
Q231,2,84,110,1414,326,140,255,1314,370,77,34,8766,83,103,301,755,899,14697,29,80,57,304,84,201,444,72,134,1732,193,1386,,7,264,4,8,1339,93,224,906,1,240,768,432,5,Q231,307,465,8,152,272,99,446,1339,7304,100,Yes,16682,581
Q238,2,132,191,1289,413,138,307,1039,369,75,34,8875,83,448,263,482,899,14553,29,13,129,250,132,201,326,71,177,2096,187,1121,,84,264,4,14,1339,69,138,326,1,167,1255,432,11,Q238,307,320,8,98,9,242,444,1339,7513,97,Yes,16537,573
Q248,3,25,269,807,459,260,268,1442,368,71,34,6843,83,197,572,735,899,12188,29,13,2,438,25,305,236,71,263,1435,297,1635,1,6,263,4,8,1339,180,572,295,1,28,113,432,5,Q248,307,406,8,113,7,191,439,1339,5875,87,Yes,14271,182
Q251,2,119,598,2825,502,25,250,272,369,81,34,10274,83,108,165,20,899,18727,29,13,310,3,119,343,584,71,65,3067,295,2170,,364,264,4,48,1339,201,603,550,1,32,2034,432,45,Q251,307,961,8,6,12,93,450,1339,8800,66,Yes,20859,1852
Q259,2,39,343,1228,455,144,242,1126,369,73,34,7369,83,132,264,573,899,12538,29,13,2,309,39,461,300,72,268,1317,235,1460,1,7,263,4,226,1339,226,388,378,1,34,293,432,223,Q259,307,451,8,65,8,158,442,1339,6350,163,Yes,14780,539
Q265,2,72,609,801,714,62,270,1444,369,74,34,6919,83,196,523,735,899,13320,29,44,14,438,72,310,225,72,90,1844,302,2241,1,6,263,163,8,1339,200,529,278,1,33,372,432,5,Q265,307,824,8,124,8,167,444,1339,5959,88,Yes,15412,186
Q268,2,111,168,2208,580,25,514,1752,369,75,34,8643,83,121,223,897,899,16288,29,13,78,341,111,385,717,71,137,1743,269,1831,,7,264,4,115,1339,127,385,603,1,29,1160,432,112,Q268,307,645,8,262,108,113,444,1339,7034,398,Yes,18456,1102
Q270,2,46,173,2132,481,25,371,1366,367,72,34,7748,83,95,228,703,899,14584,29,130,248,292,46,299,623,69,29,1561,269,1731,,187,263,4,30,1339,136,357,256,1,337,533,432,27,Q270,307,601,8,134,9,282,439,1339,6719,74,Yes,16660,1119
Q272,3,5,257,730,362,25,268,1442,368,71,34,7066,83,83,484,735,899,13230,29,139,104,438,5,242,148,71,164,2168,153,1819,1,7,263,262,89,1339,158,589,79,1,684,422,432,86,Q272,307,504,8,32,266,98,439,1339,6207,129,Yes,15250,193
Q283,3,17,313,1230,585,106,268,1442,369,74,34,7777,83,89,456,735,899,13741,29,13,2,438,17,307,342,72,43,1476,279,1798,1,328,263,4,29,1339,158,509,157,1,36,396,432,25,Q283,307,534,8,75,8,162,444,1339,6999,81,Yes,15831,499
