,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
X007,3,76,167,2112,602,69,405,1452,344,60,41,9268,89,441,467,778,747,17826,10,170,129,269,76,302,720,68,221,3251,256,1667,,225,236,6,47,1200,159,370,1056,0,682,1537,445,44,X007,303,551,8,9,15,129,404,1200,7114,68,Yes,19733,999
X008,3,98,148,1375,430,56,389,986,342,58,40,8481,89,54,241,466,747,14127,10,0,4,132,98,268,630,67,97,1834,245,1352,,93,235,,22,1200,108,198,567,0,377,904,445,20,X008,303,587,8,63,5,132,401,1200,7529,74,Yes,15995,353
X009,6,76,170,2050,551,229,396,1769,344,61,40,9153,89,56,454,1015,747,17189,10,105,367,359,76,397,590,68,65,2463,297,1678,,175,235,3,100,1200,107,342,544,1,537,860,445,93,X009,303,643,8,26,10,132,405,1200,7837,79,Yes,19190,1067
X015,3,179,859,2054,296,53,336,1304,343,54,40,8130,89,38,499,598,747,15945,10,108,343,370,179,438,793,67,62,2998,353,1279,,10,235,,85,1200,213,392,374,1,562,703,445,82,X015,303,492,8,47,7,92,396,1200,7150,106,Yes,17979,868
X020,3,107,100,2014,638,51,436,1414,343,57,40,8510,89,62,290,572,747,16818,10,64,600,406,107,248,691,68,110,2869,246,1904,,119,235,6,2,1200,99,226,784,0,540,1726,445,1,X020,303,646,8,16,246,148,400,1200,6677,137,Yes,18667,930
X023,4,95,138,4029,698,87,363,1376,348,68,40,11821,89,45,507,679,747,25316,10,0,1199,335,95,272,767,72,204,5921,261,2073,,184,235,,11,1200,138,389,740,0,311,4740,445,7,X023,303,676,8,80,186,124,416,1200,9292,77,Yes,27204,2870
X024,3,125,106,2075,220,20,417,1692,333,53,37,8551,89,41,383,735,747,16867,10,0,430,263,125,366,408,63,133,2944,243,1480,277,6,233,6,123,1200,108,243,295,1,394,1932,445,120,X024,303,826,8,1,63,128,386,1200,7530,110,No,18820,1275
X032,3,99,54,2077,784,178,336,1201,346,62,41,9317,89,165,440,576,747,16723,10,0,503,290,99,312,748,70,92,2375,304,1653,,157,236,,8,1200,96,282,1126,0,512,1095,445,5,X032,303,394,8,43,48,145,408,1200,7160,69,Yes,18643,937
X033,2,78,256,1627,525,134,444,1439,343,59,41,8794,89,52,260,483,747,15408,10,84,497,193,78,323,674,67,110,1858,301,1611,319,120,235,,22,1200,151,227,481,1,305,667,445,19,X033,303,691,8,98,6,162,402,1200,7367,68,Yes,17333,561
X037,3,140,410,2897,879,98,362,1283,344,57,40,9241,89,39,21,493,747,19830,10,0,591,428,140,302,707,69,131,3560,238,2709,,179,235,,64,1200,148,366,506,1,129,2754,445,61,X037,303,978,8,206,64,423,401,1200,7515,74,Yes,21733,1798
X045,3,67,89,1327,669,159,354,1703,344,56,40,9223,89,445,520,566,747,15620,10,68,158,196,67,440,616,68,57,1837,237,1463,587,6,235,,203,1200,87,226,500,0,216,697,445,200,X045,303,315,8,94,113,139,400,1200,7856,107,Yes,17660,319
X046,3,76,206,1613,377,66,409,1622,343,60,40,8766,89,562,486,398,747,15963,10,52,505,167,76,256,583,68,61,2098,248,1787,647,101,235,,8,1200,72,176,540,0,385,831,445,5,X046,303,794,8,113,219,221,403,1200,6749,134,Yes,17822,638
X051,6,67,165,3422,644,26,391,3310,344,61,40,10238,89,239,72,597,747,21854,10,2,740,228,67,309,713,69,162,2403,295,2413,2094,12,235,3,14,1200,259,777,1046,1,65,1814,445,7,X051,303,866,8,51,14,113,405,1200,7904,83,Yes,23767,2317
X054,3,79,79,2270,660,182,443,1683,344,61,40,9423,89,478,526,786,747,18768,10,0,510,454,79,329,725,68,353,3256,250,2057,,266,235,,80,1200,243,421,634,1,759,1467,445,76,X054,303,792,8,43,8,176,405,1200,7062,76,Yes,20703,1153
X056,2,85,595,1282,288,74,434,1261,342,57,40,8459,89,494,20,651,747,14805,10,120,329,176,85,247,664,67,314,1969,241,1750,,82,235,,6,1200,160,368,457,0,266,734,445,4,X056,303,812,8,76,106,176,399,1200,6621,87,Yes,16651,225
X059,3,111,225,3083,626,181,366,1457,345,63,40,12049,89,85,499,833,747,22564,10,0,849,202,111,274,878,70,259,3517,260,2346,57,183,235,6,14,1200,139,405,543,0,849,1624,445,11,X059,388,1165,8,77,17,133,408,1200,9980,67,Yes,24445,1728
X079,3,113,355,1965,535,90,406,1301,352,67,42,9898,89,627,549,607,747,20030,10,50,606,288,113,362,810,73,230,4085,260,2668,,44,236,,102,1200,312,594,553,0,1232,1497,445,99,X079,303,1317,8,0,9,213,419,1200,7763,74,Yes,22011,762
X080,2,88,151,1842,296,606,456,1444,345,59,40,9888,89,455,762,775,747,18457,10,140,442,213,88,508,597,69,124,3174,360,2022,,191,235,4,148,1200,141,382,904,1,503,871,445,145,X080,303,684,8,170,553,107,404,1200,7529,69,Yes,20569,852
X081,2,90,139,2278,256,22,421,1275,338,56,39,8640,89,119,429,628,747,15757,10,0,580,226,90,254,423,65,106,1838,248,1635,,202,234,6,6,1200,194,324,692,0,194,859,445,4,X081,303,935,8,13,13,108,395,1200,6785,138,Yes,17605,1462
X085,3,87,101,2388,581,158,328,913,344,61,40,11127,89,493,271,394,747,18736,10,57,423,190,87,327,878,69,426,2420,249,1800,,90,235,,78,1200,89,191,1204,0,347,1398,445,74,X085,435,854,8,97,46,127,405,1200,8321,74,Yes,20668,986
X086,3,95,291,2307,392,121,386,862,344,61,40,8367,89,120,407,343,747,14920,10,0,533,134,95,266,717,68,99,2035,258,1253,,60,235,6,8,1200,66,146,450,0,439,711,445,5,X086,303,476,8,87,16,223,405,1200,6835,177,Yes,16790,1198
X091,3,89,107,2133,485,68,374,1201,344,60,41,9499,89,36,315,632,747,16614,10,0,376,196,89,252,656,68,101,2011,248,1681,,160,235,,4,1200,115,296,510,0,400,1007,445,1,X091,442,764,8,58,7,129,404,1200,8181,76,Yes,18471,947
X094,6,76,72,1770,823,208,336,2027,344,60,40,9753,89,483,496,789,747,17957,10,2,369,178,76,311,671,68,120,2581,294,1751,724,159,235,3,16,1200,100,244,557,1,540,1163,445,10,X094,303,583,8,93,10,91,403,1200,7832,137,Yes,19871,707
X095,3,74,148,2723,525,91,380,1542,341,54,40,8348,89,94,575,459,747,16226,10,0,430,202,74,327,735,67,100,2056,241,1484,501,95,235,6,86,1200,78,181,590,0,440,723,445,83,X095,303,579,8,49,89,109,396,1200,6915,68,Yes,18148,1596
X118,4,75,200,1461,572,201,369,997,343,54,40,7887,89,54,296,455,747,13881,10,0,237,173,75,306,534,67,86,1801,282,1659,,8,235,,24,1200,94,193,816,0,412,598,445,20,X118,303,381,8,97,394,119,396,1200,6514,76,Yes,15783,535
X141,3,135,128,1310,426,50,354,1145,341,52,39,8217,89,62,559,511,747,14079,10,0,102,279,135,408,527,68,96,1831,310,1441,2,67,234,80,99,1200,129,187,421,0,293,671,445,96,X141,303,630,8,54,99,99,393,1200,7259,76,Yes,16080,391
X159,3,137,305,2489,691,204,336,4348,346,65,41,11205,89,217,703,419,747,23883,10,0,856,,137,265,627,70,524,2732,258,2971,3593,47,235,,7,1200,347,901,929,0,64,1109,445,3,X159,303,1226,8,16,9,144,410,1200,8485,130,Yes,25758,1470
X205,2,98,45,1333,504,59,416,1041,344,59,41,8443,89,69,314,409,747,13711,10,0,114,216,98,338,665,68,147,1173,298,1623,,7,235,,40,1200,110,243,615,1,153,493,445,38,X205,303,771,8,29,6,99,402,1200,7392,69,Yes,15651,276
X206,3,119,126,1819,284,264,440,1594,345,58,40,10370,89,441,789,871,747,18567,10,0,301,283,119,248,867,69,735,2829,242,1836,,291,235,,6,1200,221,535,1089,0,61,1369,445,3,X206,303,494,8,119,424,99,403,1200,7321,73,Yes,20418,559
X207,3,69,59,2485,729,20,328,4497,344,60,41,10091,89,143,316,22,747,22074,10,0,718,,69,296,729,68,115,2665,247,2267,4147,7,236,,49,1200,173,476,682,1,471,1625,445,45,X207,303,633,8,35,246,184,404,1200,8283,108,Yes,23974,1363
X209,2,87,113,1776,634,20,388,1251,342,58,40,8881,89,98,543,531,747,17073,10,0,472,332,87,251,700,67,360,2704,251,2374,,5,235,6,0,1200,356,788,1054,0,47,1625,445,3,X209,303,846,8,26,12,94,399,1200,6793,67,Yes,18924,683
X213,6,127,304,878,1186,301,363,1380,345,56,40,8221,89,59,613,761,747,15933,10,2,3,254,127,362,289,71,479,1791,344,3536,2,5,234,3,18,1200,200,566,490,2,63,307,445,10,X213,303,1586,8,221,11,187,401,1200,6865,97,Yes,17896,196
X225,2,109,392,862,586,25,354,1640,340,51,39,7238,89,244,277,873,747,12838,10,2,238,411,109,353,280,68,111,1455,345,1535,2,10,233,4,9,1200,479,455,217,1,55,225,445,6,X225,303,279,8,57,7,207,392,1200,6258,100,Yes,14783,190
X226,3,55,177,2075,813,128,372,1860,345,61,41,9968,89,526,343,1194,747,18529,10,0,213,293,55,259,732,68,437,2261,259,2310,,238,236,6,0,1200,34,538,651,0,650,929,445,3,X226,303,838,8,86,14,107,406,1200,7720,92,Yes,20393,950
X228,7,10,234,1896,1738,26,329,9599,341,55,39,12007,89,134,494,811,747,30808,10,2,5,216,10,322,733,67,255,1676,307,5620,8243,946,235,3,15,1200,441,1034,1158,1,64,414,445,7,X228,303,1870,8,26,20,958,397,1200,9410,70,Yes,32726,770
X237,6,111,221,983,421,534,487,1557,345,54,40,7784,89,165,667,879,747,13988,10,2,148,190,111,302,369,71,113,1794,271,1759,2,119,234,3,31,1200,164,574,1032,1,49,155,445,25,X237,303,480,8,67,82,202,399,1200,6041,98,Yes,15889,221
X243,6,69,451,1040,686,194,486,1502,346,56,40,8946,89,72,703,719,747,17218,10,282,20,295,69,379,421,71,283,3507,343,2155,2,11,234,3,36,1200,243,436,513,1,510,1123,445,29,X243,303,798,8,224,26,209,402,1200,7674,147,Yes,19199,226
X244,2,92,273,1254,682,84,487,1522,345,58,40,8766,89,57,554,846,747,15537,10,31,260,190,92,366,517,69,770,2277,359,1625,,99,235,4,8,1200,168,308,795,1,296,872,445,5,X244,303,260,8,92,281,94,402,1200,6610,80,Yes,17505,344
X246,3,78,303,1731,467,234,352,935,344,61,41,9556,89,57,403,401,747,16123,10,0,217,183,78,271,660,68,55,2301,249,1522,,144,235,,22,1200,232,286,906,0,418,711,445,19,X246,303,444,8,45,7,318,405,1200,8025,107,Yes,17999,678
X254,2,60,186,1730,1165,150,352,1934,346,60,41,9775,89,578,516,1166,747,18721,10,175,566,417,60,541,792,70,173,2458,363,2764,,286,235,4,179,1200,213,522,909,1,184,1033,445,176,X254,303,680,8,113,286,111,405,1200,7075,72,Yes,20868,546
X268,5,227,905,1036,89,138,412,1424,341,51,40,7756,89,130,504,792,747,14957,10,2,2,219,227,318,478,67,839,1732,287,2784,2,11,234,3,32,1200,112,515,645,1,11,59,445,26,X268,303,1715,8,199,3,462,392,1200,5676,252,Yes,16868,165
X279,6,89,126,1855,425,140,353,2001,345,59,40,9951,89,468,337,743,747,17863,10,74,625,238,89,300,759,70,161,2664,282,1303,666,156,235,3,19,1200,255,250,684,1,676,1055,445,11,X279,303,505,8,130,12,110,404,1200,7615,109,Yes,19767,704
X280,2,72,134,1538,419,94,456,1266,343,54,40,7857,89,46,253,597,747,13796,10,21,225,213,72,319,676,67,146,1746,240,1317,,6,235,6,80,1200,110,269,722,0,405,729,445,77,X280,303,360,8,69,137,132,396,1200,6534,102,Yes,15712,470
X284,6,63,391,882,804,32,363,1380,344,53,40,8139,89,56,404,761,747,14521,10,2,2,254,63,370,297,70,177,1322,337,2735,2,19,234,3,33,1200,171,549,533,1,43,279,445,26,X284,303,863,8,203,374,145,397,1200,7043,103,Yes,16488,192
X291,2,88,647,1700,573,20,336,1295,344,59,41,10067,89,438,70,589,747,16550,10,0,509,370,88,308,668,68,279,1889,303,1510,,6,236,,5,1200,253,383,1511,1,32,867,445,2,X291,303,434,8,44,6,114,403,1200,7210,69,Yes,18462,639
X306,6,91,176,2368,597,198,359,1576,344,62,40,9531,89,526,549,799,747,19374,10,2,445,419,91,405,692,69,390,4004,378,1804,,160,235,3,28,1200,136,314,290,1,720,2222,445,21,X306,303,590,8,95,164,140,405,1200,7534,88,Yes,21385,1284
X307,2,120,289,1337,507,20,551,4531,341,57,40,9198,89,95,23,668,747,19331,10,0,379,282,120,248,701,66,380,1666,243,2478,3029,11,235,,6,1200,258,729,1019,0,905,171,445,3,X307,303,1022,8,14,5,215,398,1200,7205,95,Yes,21177,244
X308,3,175,376,1852,1069,126,485,4893,344,56,40,8338,89,50,501,381,747,19891,10,0,554,374,175,367,591,68,144,1975,358,2657,3653,7,235,,9,1200,258,741,887,0,47,665,445,6,X308,303,709,8,54,9,130,399,1200,6539,103,Yes,21857,868
X310,3,107,175,2311,800,20,339,1158,345,62,40,9479,89,446,348,693,747,17504,10,0,235,126,107,292,715,69,261,2334,251,2114,,120,235,,42,1200,165,316,758,0,515,1111,445,38,X310,303,862,8,41,9,126,406,1200,7542,75,Yes,19402,1204
X315,3,195,106,1939,751,22,338,3438,344,55,41,8644,89,39,940,920,747,20244,10,0,444,344,195,240,792,68,120,2812,235,3216,1836,122,236,,4,1200,300,997,1207,0,48,1397,445,1,X315,303,1353,8,23,6,109,400,1200,6614,74,Yes,22083,754
X319,3,310,458,698,5,245,547,4346,343,52,40,13874,89,4489,422,1546,747,25912,10,0,1,321,310,272,203,69,158,1802,267,4883,1932,18,233,,5,1200,552,1102,2399,0,31,95,445,2,X319,303,3307,8,72,23,446,395,1200,6606,129,Yes,27779,103
X331,4,77,296,2095,1242,20,359,1384,348,62,41,9073,89,696,1173,606,747,18824,10,0,176,419,77,379,693,72,404,3266,370,2929,,7,235,,9,1200,192,552,693,0,71,1513,445,5,X331,303,740,8,155,248,147,410,1200,6784,158,Yes,20812,1009
X340,3,216,156,1514,277,27,369,719,343,59,40,8999,89,141,261,22,747,14909,10,0,589,329,216,253,650,67,116,2167,253,1293,,186,235,6,0,1200,161,381,553,0,55,1507,445,3,X340,303,347,8,29,186,101,402,1200,7300,80,Yes,16763,472
X342,1,180,413,731,926,187,412,1391,342,53,40,8724,89,49,932,759,747,15962,10,2,120,219,180,363,175,68,138,1867,355,3069,2,11,234,55,8,1200,144,454,714,1,29,161,445,6,X342,303,746,8,253,773,170,394,1200,7246,139,Yes,17919,163
X344,2,125,123,1540,5,20,328,5790,337,53,39,9066,89,409,26,22,747,19004,10,0,963,,125,278,591,64,255,451,273,2033,5440,13,234,,4,1200,25,1507,262,0,25,231,445,2,X344,303,418,8,8,4,99,390,1200,7051,105,Yes,20872,556
X360,3,87,112,2073,315,216,432,796,343,59,40,8360,89,45,39,22,747,14772,10,0,556,341,87,255,661,68,164,1899,253,1556,,195,235,6,2,1200,141,464,643,0,233,1157,445,0,X360,303,654,8,16,15,108,403,1200,6634,101,Yes,16629,1019
X368,2,69,183,1199,629,96,393,1355,345,54,40,7078,89,68,604,577,747,14100,10,75,63,383,69,256,463,70,125,2147,240,2252,2,106,234,6,15,1200,90,248,396,0,239,859,445,13,X368,303,761,8,86,336,279,398,1200,6071,157,Yes,15954,343
X374,6,111,648,1103,88,35,486,1502,343,51,40,7009,89,54,362,719,747,12876,10,2,2,295,111,447,434,69,442,1530,333,1621,2,10,234,3,114,1200,304,749,719,1,34,143,445,108,X374,303,621,8,93,8,155,394,1200,5581,106,Yes,14918,276
X382,2,85,425,2171,34,126,406,1301,343,58,40,8604,89,59,297,607,747,15689,10,0,370,288,85,246,825,67,267,1401,242,2127,,6,236,,4,1200,235,658,718,0,36,281,445,1,X382,303,1152,8,34,5,278,401,1200,7055,97,Yes,17536,953
X386,7,69,181,1577,491,232,406,1493,340,56,40,9072,89,42,409,799,747,15825,10,2,406,288,69,324,812,66,112,1821,313,1793,,282,235,3,11,1200,200,544,490,1,38,760,445,4,X386,303,572,8,33,29,157,396,1200,7574,129,Yes,17745,372
X390,2,109,187,1420,662,425,451,1730,343,57,40,9412,89,438,699,952,747,17695,10,79,404,327,109,366,600,68,271,3154,357,1870,,212,235,4,9,1200,220,416,522,1,975,568,445,6,X390,303,628,8,106,48,115,400,1200,7369,88,Yes,19660,428
X391,2,63,246,1338,1003,428,354,1638,344,59,40,9642,89,568,856,872,747,19010,10,114,526,411,63,382,453,69,170,3618,361,2711,,167,234,4,21,1200,127,325,589,1,389,1457,445,18,X391,303,890,8,124,327,166,403,1200,7384,111,Yes,20995,492
X396,3,174,592,2714,641,190,451,1570,344,63,40,10607,89,181,285,792,747,34865,10,0,1031,327,174,263,596,69,529,16133,252,3667,,498,235,,11,1200,442,796,626,0,69,14554,445,7,X396,303,1650,8,0,10,570,407,1200,7672,69,Yes,36735,1726
X397,3,222,760,907,949,32,363,1188,341,49,40,7656,89,325,462,569,747,15358,10,0,11,254,222,294,258,67,832,2162,290,3223,2,3,234,,4,1200,869,1281,867,0,0,39,445,1,X397,303,683,8,233,,310,391,1200,5161,224,Yes,17243,257
X399,3,101,389,1001,1473,421,365,1862,349,62,42,10350,89,466,734,1030,747,19701,10,48,547,467,101,274,516,72,299,3564,248,2823,,257,236,,26,1200,238,456,541,0,820,913,445,22,X399,303,565,8,131,8,320,411,1200,8031,77,Yes,21585,92
X433,6,104,459,1301,396,615,412,1424,346,56,40,8096,89,67,522,792,747,16277,10,2,13,219,104,379,723,71,189,3424,274,1928,2,11,235,3,105,1200,200,549,396,1,365,1261,445,98,X433,303,716,8,140,10,258,402,1200,7120,157,Yes,18258,185
X434,7,181,295,1008,1260,509,486,1501,344,54,40,9791,89,133,636,719,747,18677,10,2,262,295,181,347,414,70,144,2328,306,3867,2,11,234,300,41,1200,228,543,628,1,66,592,445,33,X434,303,1568,8,93,274,222,398,1200,8085,134,Yes,20622,202
X437,5,191,593,1131,823,808,486,1309,347,56,40,9940,89,291,768,526,747,18446,10,0,151,295,191,297,403,72,404,3104,278,2772,2,287,234,,19,1200,186,620,557,1,378,371,445,13,X437,303,691,8,159,313,325,403,1200,7953,137,Yes,20346,335
X438,2,76,375,1081,1265,80,486,1471,345,54,40,10502,89,443,954,687,747,18695,10,2,365,295,76,471,410,71,184,2583,461,2982,2,10,234,215,9,1200,157,466,412,1,60,955,445,6,X438,303,1045,8,71,9,197,399,1200,8704,98,Yes,20765,279
X439,6,92,529,1087,666,551,486,1501,346,57,40,8965,89,200,1121,718,747,17199,10,2,254,295,92,361,403,72,177,3108,345,2446,2,11,234,3,16,1200,190,523,755,2,91,624,445,8,X439,303,1044,8,141,11,202,403,1200,7310,114,Yes,19163,292
X440,6,97,157,806,560,224,381,1163,343,53,40,8395,89,433,853,600,747,13713,10,2,68,180,97,375,249,69,70,1812,279,1441,2,112,233,75,95,1200,42,82,290,1,127,407,445,89,X440,303,668,8,124,8,123,396,1200,7125,96,Yes,15684,165
X442,1,117,322,875,947,152,412,1391,342,50,40,9190,89,105,378,759,747,16332,10,2,129,219,117,350,318,68,233,1351,342,3408,2,21,234,258,8,1200,366,671,600,1,39,92,445,6,X442,303,1553,8,263,7,230,392,1200,7447,135,Yes,18273,165
X445,1,96,178,821,528,20,411,976,331,41,37,5966,89,30,401,375,747,10079,10,6,0,188,96,254,248,62,127,750,164,1470,2,66,232,106,91,1200,52,99,102,0,8,84,445,89,X445,303,728,8,64,0,115,372,1200,5345,124,No,11905,181
X447,3,70,861,1926,34,26,365,854,340,55,39,11138,89,156,20,22,747,19081,10,574,650,467,70,241,534,67,821,2481,233,2614,,145,234,,8,1200,58,1495,1224,0,67,876,445,4,X447,303,753,8,0,38,293,395,1200,8009,132,Yes,20918,999
X459,7,66,564,1211,88,26,365,1046,342,55,39,9853,89,266,1100,214,747,18616,10,2,573,467,66,320,536,68,631,2317,307,4123,,46,235,3,14,1200,330,1829,672,1,64,231,445,6,X459,303,1400,8,125,14,792,397,1200,7216,322,Yes,20534,282
X475,5,148,218,946,1163,651,363,1231,347,58,41,9047,89,433,991,612,747,17129,10,124,3,254,148,368,312,72,67,3233,284,2524,2,114,234,88,84,1200,65,201,449,1,489,696,445,78,X475,303,902,8,178,10,248,405,1200,7620,94,Yes,19102,242
X477,5,187,407,843,742,123,363,1380,342,50,40,8136,89,104,408,761,747,13977,10,2,94,254,187,354,286,68,80,1342,335,2089,2,11,234,3,19,1200,180,504,497,1,21,200,445,14,X477,303,703,8,65,5,135,392,1200,7113,169,Yes,15924,164
X546,6,96,462,938,930,377,363,1380,344,53,40,8152,89,91,870,761,747,15714,10,2,2,254,96,359,304,70,213,2171,337,2976,2,11,234,3,22,1200,147,597,395,1,44,269,445,16,X546,303,1028,8,88,266,156,397,1200,7199,151,Yes,17670,242
X549,2,117,439,896,700,103,412,1391,344,56,40,7831,89,473,1163,759,747,15236,10,2,16,219,117,388,144,71,189,2594,363,2406,2,4,233,4,24,1200,290,500,524,1,69,527,445,21,X549,303,936,8,71,10,261,400,1200,6463,88,Yes,17224,360
X660,5,88,454,880,1028,288,378,942,345,56,40,9072,89,453,600,430,747,15964,10,55,54,132,88,300,290,71,229,2424,279,2559,2,101,234,66,21,1200,86,166,560,1,387,553,445,15,X660,303,1106,8,207,11,249,400,1200,7288,114,Yes,17864,198
X696,1,116,497,707,521,20,333,631,331,41,37,8716,89,30,646,22,747,13980,10,0,0,274,116,166,78,62,149,1457,162,2354,2,9,232,5,5,1200,231,635,209,0,9,54,445,3,X696,303,751,8,28,0,446,372,1200,8076,211,No,15718,237
X016,3,66,246,2307,279,211,383,1137,342,58,40,8244,89,42,324,562,747,15361,11,32,147,192,66,292,724,67,105,2218,287,1390,,0,235,,4,1200,155,321,509,1,525,725,445,1,X016,303,560,8,34,7,223,400,1200,7322,85,Yes,17253,1191
X019,3,76,199,938,584,24,366,1115,336,50,38,7693,89,153,282,598,747,13413,11,132,68,150,76,302,447,64,85,1840,275,1751,,6,234,,27,1200,130,410,341,0,52,1023,445,23,X019,303,639,8,32,7,110,387,1200,6907,101,Yes,15302,99
X021,7,96,140,2351,434,26,370,1271,342,57,40,7901,89,61,221,708,747,14974,11,2,198,193,96,319,863,67,284,2011,304,1343,,134,235,3,15,1200,139,246,375,1,401,1082,445,8,X021,303,539,8,119,10,113,400,1200,6659,68,Yes,16893,1096
X041,4,140,216,2051,552,186,444,1083,344,59,40,8040,89,54,277,464,747,15000,11,77,210,175,140,310,676,68,126,1867,293,1819,,133,235,,17,1200,106,235,658,1,279,727,445,13,X041,303,729,8,10,9,295,403,1200,6671,179,Yes,16912,982
X068,3,88,381,2519,499,36,476,1350,343,57,40,9402,89,30,385,604,747,19938,11,88,355,270,88,300,918,67,75,4742,288,1837,,158,235,,12,1200,135,310,689,1,441,3276,445,8,X068,303,935,8,39,7,85,399,1200,7983,73,Yes,21838,1209
X076,3,118,49,1441,313,21,490,1046,342,56,40,8158,89,162,174,410,747,13614,11,0,329,147,118,402,663,66,142,1420,288,1430,,7,235,,114,1200,87,208,417,0,350,739,445,110,X076,303,632,8,16,117,160,398,1200,6940,146,Yes,15614,386
X078,7,81,204,2436,284,95,420,1505,343,58,40,9063,89,447,372,837,747,17355,11,2,134,248,81,401,794,67,224,2634,372,1636,,12,235,3,29,1200,64,321,668,1,514,1384,445,21,X078,303,652,8,7,276,102,401,1200,7498,70,Yes,19357,1250
X083,6,83,140,1552,503,129,364,1153,341,53,40,7911,89,32,312,598,747,14510,11,2,4,190,83,370,631,66,49,2123,327,1687,,156,235,3,42,1200,82,162,565,1,362,1096,445,36,X083,303,553,8,35,269,199,394,1200,6987,81,Yes,16474,529
X087,6,180,121,1744,606,31,406,1455,342,57,40,7913,89,49,265,832,747,15705,11,2,196,217,180,282,676,67,97,2492,268,1919,,223,235,3,15,1200,158,377,236,1,710,1204,445,8,X087,303,772,8,9,33,132,399,1200,7012,89,Yes,17586,676
X089,3,72,92,1982,277,27,380,934,343,55,40,9654,89,519,323,430,747,16337,11,72,197,124,72,284,673,68,84,2245,279,1450,,6,235,,5,1200,77,182,651,0,394,1260,445,2,X089,303,700,8,72,199,92,398,1200,8056,68,Yes,18219,917
X096,7,89,176,1642,453,26,365,1245,342,57,40,8675,89,42,321,672,747,15047,11,2,159,208,89,379,687,67,187,2083,304,1314,,123,235,3,75,1200,82,230,380,1,358,1117,445,68,X096,303,525,8,15,11,94,399,1200,7667,99,Yes,17026,563
X097,7,78,151,2494,328,26,549,1483,341,56,40,9227,89,431,245,770,747,17563,11,2,127,164,78,371,657,66,96,2909,302,1372,,11,235,3,69,1200,113,311,448,1,344,2028,445,61,X097,303,620,8,53,9,104,397,1200,7989,70,Yes,19531,1444
X103,6,70,170,2125,407,64,344,1178,342,57,40,8780,89,429,281,672,747,15387,11,2,267,162,70,287,888,67,174,1943,274,1290,,11,235,3,12,1200,88,200,607,1,537,802,445,6,X103,303,580,8,32,7,96,399,1200,7110,147,Yes,17272,844
X105,4,66,76,1836,358,22,353,896,343,60,40,9055,89,45,225,388,747,14562,11,0,71,155,66,315,630,68,91,1531,296,1178,,88,235,,19,1200,78,154,448,0,356,773,445,15,X105,303,570,8,100,9,87,403,1200,8137,74,Yes,16479,813
X106,7,82,171,1725,507,110,394,1309,341,56,40,8329,89,61,192,706,747,14218,11,58,215,209,82,405,607,66,224,1532,303,1242,,112,235,3,102,1200,83,209,305,1,254,663,445,95,X106,303,427,8,63,9,90,397,1200,7260,87,Yes,16220,725
X108,3,74,49,2103,293,23,403,1266,340,55,40,7699,89,28,228,618,747,14416,11,0,276,245,74,302,651,65,49,1740,285,1535,,6,235,,17,1200,127,340,351,0,41,1272,445,13,X108,303,749,8,20,6,147,394,1200,6856,112,Yes,16312,1060
X111,3,93,338,3154,284,207,442,1257,344,61,40,11614,89,60,293,569,747,20284,11,0,485,246,93,328,753,68,204,2625,284,1541,,6,235,,45,1200,133,364,586,0,470,1184,445,41,X111,303,713,8,26,8,172,404,1200,10174,72,Yes,22217,2009
X112,7,107,262,2317,603,266,367,1553,344,60,40,10964,89,451,296,944,747,19243,11,2,709,242,107,431,715,68,231,2672,309,1628,,146,235,3,123,1200,184,380,1164,1,343,1318,445,115,X112,303,514,8,8,12,120,404,1200,8173,79,Yes,21278,1210
X121,2,109,80,1864,34,20,391,1217,340,55,40,8114,89,122,195,564,747,13799,11,0,146,261,109,444,660,65,209,1536,261,959,,133,235,,183,1200,105,266,302,0,332,804,445,181,X121,303,560,8,4,4,95,395,1200,7037,160,Yes,15838,812
X127,7,75,124,1565,733,383,368,1411,343,54,40,8806,89,44,642,823,747,16540,11,128,245,220,75,308,887,67,148,2978,294,1705,,166,236,3,13,1200,160,304,871,1,549,992,445,6,X127,303,540,8,60,10,118,396,1200,7174,95,Yes,18443,286
