,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
X199,0,95,285,1721,715,27,232,1227,388,90,34,9095,65,83,199,710,671,15796,09,0,543,285,95,280,637,88,157,1880,263,1778,,177,266,2,17,1145,120,305,648,0,272,975,466,17,X199,377,446,8,43,6,306,478,1145,7292,150,Yes,17699,642
X204,0,103,187,1857,315,247,156,669,384,83,34,8811,65,222,238,47,671,15352,09,0,241,466,103,276,864,86,491,2608,259,1305,,18,265,2,17,1145,189,491,814,0,25,1722,466,17,X204,307,385,8,14,5,108,467,1145,6973,35,Yes,17240,620
X215,0,91,221,1509,422,124,729,1480,387,82,34,8378,65,71,657,514,671,14956,09,0,163,237,91,256,555,87,66,1708,240,1790,,19,266,2,17,1145,175,531,197,0,20,512,466,17,X215,307,464,8,40,285,87,469,1145,7763,57,Yes,16825,582
X218,0,98,197,2217,620,164,306,1285,385,82,34,8736,65,537,326,664,671,16282,09,0,3,315,98,361,1056,86,230,2171,336,1775,,147,265,2,26,1145,97,271,776,0,237,1150,466,26,X218,307,644,8,43,153,86,468,1145,6890,110,Yes,18256,788
X219,0,121,171,1872,867,888,729,1480,391,94,34,10702,65,564,525,514,671,20032,09,226,406,237,121,293,597,92,206,4007,268,1851,,260,266,2,25,1145,189,489,400,0,728,1281,466,25,X219,307,398,8,163,11,86,485,1145,8643,58,Yes,21955,903
X227,0,129,911,1061,760,716,315,1264,390,88,34,10363,65,538,271,692,671,18111,09,0,4,252,129,388,443,90,140,2806,368,2489,6,80,266,2,20,1145,218,85,425,0,38,651,466,20,X227,307,1213,8,716,11,420,478,1145,8375,84,Yes,20121,245
X229,0,156,747,2631,1586,258,440,2459,396,98,34,17067,65,588,1845,1241,671,35669,09,0,252,778,156,752,702,93,129,7832,378,5526,,576,269,2,374,1145,320,999,388,1,1479,3182,466,372,X229,307,1656,8,87,1114,171,493,1145,14977,69,Yes,38059,1556
X230,0,98,236,2273,795,207,440,2459,392,96,34,10777,65,560,276,1242,671,20154,09,0,15,778,98,277,984,91,103,2327,260,2221,,295,267,2,17,1145,200,472,443,0,30,1377,466,17,X230,426,819,8,250,8,127,488,1145,9029,80,Yes,22064,798
X231,0,123,385,1321,610,315,175,797,385,82,34,7419,65,89,278,52,671,13643,09,0,5,565,123,299,539,88,72,1782,282,2201,6,204,264,2,17,1145,11,423,151,0,41,752,466,17,X231,307,1014,8,45,10,143,467,1145,6713,138,Yes,15554,409
X232,0,83,541,1511,920,408,362,1337,386,85,34,8892,65,785,372,724,671,17106,09,0,135,251,83,274,496,87,841,2861,257,2423,,104,265,2,17,1145,52,479,525,0,338,1149,466,17,X232,307,713,8,110,200,111,471,1145,6336,54,Yes,18996,642
X236,0,131,186,3354,473,319,426,1863,389,91,34,11688,65,173,363,1023,671,23508,09,0,460,414,131,308,759,89,198,4885,282,1586,,349,266,2,26,1145,193,562,809,0,36,3788,466,26,X236,307,458,8,18,10,83,480,1145,9621,59,Yes,25440,2223
X239,0,108,621,958,44,232,292,1242,388,87,34,10847,65,772,784,692,671,19603,09,0,8,252,108,446,459,89,226,3029,403,3419,6,104,265,2,43,1145,622,1506,1002,1,44,726,466,42,X239,307,1726,8,194,15,128,475,1145,8421,118,Yes,21668,127
X241,0,122,356,1209,830,209,324,1475,388,82,34,8506,65,218,206,143,671,14690,09,0,3,340,122,375,474,89,158,1666,359,1711,667,72,265,2,17,1145,289,392,152,0,186,419,466,17,X241,307,298,8,112,7,185,469,1145,7716,73,Yes,16679,363
X250,0,102,443,1004,1033,602,349,1073,385,80,34,7140,65,64,1145,519,671,14889,09,0,6,199,102,988,479,87,197,2819,252,2752,6,13,264,2,736,1145,217,645,545,0,35,376,466,736,X250,307,585,8,18,293,195,466,1145,6206,89,Yes,17488,152
X252,0,103,358,912,637,22,324,1475,374,64,34,6537,65,355,731,143,671,12571,09,0,3,340,103,389,291,79,233,1690,318,1853,667,117,261,2,71,1145,192,651,759,0,31,356,466,71,X252,307,355,8,33,7,202,438,1145,4958,78,No,14542,249
X260,0,125,533,1082,586,32,349,1073,384,78,34,6953,65,54,613,519,671,13207,09,0,3,199,125,331,489,87,356,1618,314,2356,6,18,264,2,17,1145,284,522,392,0,28,127,466,17,X260,307,769,8,104,245,235,462,1145,5849,175,Yes,15144,220
X263,0,110,424,752,915,471,324,1475,387,82,34,7047,65,73,894,143,671,14563,09,0,3,340,110,390,252,88,218,3005,357,2174,667,110,264,2,32,1145,224,614,518,0,30,962,466,32,X263,307,504,8,41,7,134,469,1145,6028,54,Yes,16566,128
X276,0,105,377,761,813,102,640,2219,392,91,34,7779,65,65,1147,1230,671,15679,09,0,3,343,105,312,266,92,193,2156,287,2659,6,13,266,2,25,1145,245,994,321,0,33,252,466,25,X276,307,653,8,24,8,191,483,1145,7062,97,Yes,17618,123
X297,0,126,671,1215,1195,100,432,1513,389,87,34,9689,65,549,860,846,671,17840,09,0,11,229,126,353,566,90,196,2359,331,2937,6,18,265,2,22,1145,297,516,452,2,40,391,466,20,X297,307,955,8,103,10,261,476,1145,8268,91,Yes,19812,277
X303,0,124,228,1087,590,250,362,1337,390,89,34,8894,65,627,607,724,671,15803,09,0,186,251,124,281,506,90,269,2259,245,2101,,151,266,2,36,1145,256,698,929,0,30,888,466,36,X303,307,708,8,68,8,97,478,1145,6593,69,Yes,17707,209
X313,0,101,178,1915,761,179,184,954,387,87,34,10251,65,607,366,540,671,18197,09,0,457,229,101,295,544,88,226,2528,250,2450,,118,266,2,45,1145,164,507,479,0,619,1020,466,45,X313,307,880,8,207,215,87,474,1145,8032,124,Yes,20111,998
X323,0,109,217,1635,638,669,340,1097,388,86,34,10351,65,715,385,530,671,17379,09,179,198,227,109,380,482,88,78,2079,360,2106,,19,266,2,20,1145,149,441,706,0,29,452,466,20,X323,307,474,8,90,470,83,474,1145,8449,94,Yes,19377,780
X324,0,116,377,1336,685,296,456,1208,387,82,34,7758,65,66,609,517,671,14667,09,0,133,230,116,399,409,88,378,2336,279,1912,6,17,265,2,119,1145,236,413,467,0,425,392,466,119,X324,307,472,8,15,220,122,468,1145,6596,83,Yes,16679,555
X325,0,113,52,1406,642,23,305,1128,385,83,34,10812,65,520,796,583,671,17195,09,0,276,240,113,342,408,86,58,1860,316,1877,,102,265,2,26,1145,293,484,400,0,29,665,466,25,X325,307,546,8,209,131,73,468,1145,9160,86,Yes,19149,625
X327,0,140,474,1547,1121,23,282,1097,389,88,34,8582,65,98,119,618,671,15697,09,0,378,197,140,266,604,89,322,1587,249,2745,,19,266,2,17,1145,196,601,204,0,35,741,466,17,X327,307,922,8,76,8,92,477,1145,7369,113,Yes,17584,570
X328,0,111,142,2204,1710,917,305,1128,386,84,34,10968,65,538,661,583,671,21408,09,0,485,240,111,277,421,87,77,3172,260,3826,,238,265,2,17,1145,397,1069,1822,0,38,1017,466,17,X328,307,783,8,307,147,116,470,1145,7414,85,Yes,23300,1411
X329,0,103,305,1080,464,187,292,1242,388,85,34,7734,65,581,914,692,671,14544,09,0,3,252,103,458,450,89,100,2048,365,2338,6,71,265,2,93,1145,203,651,337,0,35,403,466,93,X329,307,808,8,106,274,142,473,1145,6473,61,Yes,16619,257
X339,0,139,138,2346,1169,323,184,954,391,93,34,12421,65,578,526,540,671,22179,09,112,480,229,139,407,812,91,293,4188,372,2131,,107,267,2,36,1145,137,313,2236,0,257,2696,466,35,X339,307,417,8,174,156,76,484,1145,8456,94,Yes,24215,1161
X365,0,101,640,890,978,41,365,1348,387,84,34,8057,65,65,92,726,671,14411,09,0,12,252,101,296,364,88,277,1021,277,2994,6,71,266,2,19,1145,215,671,747,0,9,22,466,19,X365,307,655,8,153,53,638,471,1145,6672,57,Yes,16323,154
X403,0,140,395,1058,361,506,431,1512,385,80,34,9361,65,759,692,846,671,17289,09,0,5,229,140,407,579,86,135,2642,387,2575,6,16,265,2,20,1145,218,574,891,0,556,276,466,20,X403,307,1431,8,177,2,208,465,1145,7320,56,Yes,19306,107
X404,0,151,368,1256,576,98,568,1649,391,91,34,8622,65,595,910,846,671,18175,09,0,4,229,151,807,568,92,218,4201,353,2295,6,300,265,2,454,1145,491,594,652,0,45,2289,466,454,X404,307,996,8,103,11,119,481,1145,6642,107,Yes,20607,316
X412,0,140,470,1198,1326,740,292,1242,391,90,34,12351,65,617,969,692,671,22561,09,0,422,252,140,482,438,91,454,4105,266,3525,6,85,266,2,216,1145,218,558,2310,0,679,1029,466,215,X412,307,1440,8,25,11,190,481,1145,8264,172,Yes,24668,388
X413,0,101,272,1170,804,351,500,1450,384,77,34,7129,65,200,1070,692,671,15344,09,0,111,252,101,283,447,87,80,2151,238,3344,6,122,264,2,45,1145,159,508,898,0,20,279,466,45,X413,307,1471,8,265,4,556,461,1145,5358,94,Yes,17233,350
X414,0,117,552,1073,1393,627,292,1242,389,89,34,10193,65,761,1044,692,671,21557,09,215,45,252,117,313,436,90,446,3945,293,4988,6,19,265,2,20,1145,193,650,212,0,38,1275,466,20,X414,307,2754,8,275,10,182,478,1145,8175,260,Yes,23493,264
X443,0,99,364,1634,382,69,298,1261,390,95,34,10008,65,77,245,519,671,16138,09,0,545,223,99,352,772,90,119,1354,335,1781,222,40,267,2,17,1145,268,426,478,1,34,374,466,16,X443,307,736,8,40,7,230,485,1145,8591,117,Yes,18119,490
X449,0,114,113,2292,562,52,455,1199,386,87,34,9335,65,77,294,515,671,17366,09,0,476,229,114,356,850,87,177,2252,330,2174,,17,266,2,26,1145,277,669,284,0,29,1486,466,26,X449,307,854,8,38,9,80,474,1145,8195,68,Yes,19339,1070
X454,0,105,473,1695,44,427,536,1279,387,86,34,8306,65,104,411,514,671,15158,09,0,482,229,105,286,522,88,245,2133,259,1641,,33,266,2,27,1145,166,587,373,0,36,620,466,27,X454,307,559,8,74,269,181,473,1145,6890,101,Yes,17062,801
X457,0,94,298,2044,655,37,257,1220,388,91,34,9637,65,73,222,519,671,17385,09,0,210,223,94,312,728,89,167,2417,288,1973,222,56,266,2,24,1145,114,399,244,2,1139,607,466,22,X457,307,791,8,27,6,122,479,1145,8698,160,Yes,19321,944
X505,0,116,331,1151,672,385,328,1606,384,77,34,7385,65,74,663,777,671,14435,09,0,4,496,116,375,482,86,247,2049,357,2128,6,183,264,2,18,1145,117,315,533,0,28,525,466,17,X505,307,639,8,138,346,156,462,1145,6088,116,Yes,16416,297
X517,0,115,403,1054,662,597,738,1498,390,86,34,8030,65,515,483,517,671,14814,09,0,124,237,115,310,385,91,98,2235,294,1882,6,20,265,2,16,1145,296,449,755,0,32,423,466,16,X517,307,438,8,143,7,326,476,1145,6245,128,Yes,16744,297
X525,0,116,341,1140,559,221,322,2696,386,83,34,6805,65,505,762,682,671,15560,09,0,73,240,116,285,350,89,453,2608,256,2195,1452,13,264,2,28,1145,134,355,360,0,111,1038,466,28,X525,307,983,8,75,167,132,469,1145,5236,90,Yes,17459,417
X543,0,136,781,841,1239,1100,431,1512,386,83,34,7150,65,137,798,846,671,15691,09,0,15,229,136,310,249,88,358,3452,290,2600,6,13,264,2,20,1145,306,678,150,0,39,428,466,19,X543,307,508,8,56,9,166,468,1145,6349,70,Yes,17614,220
X003,0,115,252,2607,952,373,545,2412,388,86,34,10707,65,73,774,1252,671,22849,10,0,464,616,115,272,722,88,226,4458,251,2550,,19,266,2,21,1145,195,548,536,0,474,2391,466,21,X003,307,649,8,93,302,99,474,1145,9227,68,Yes,24740,1512
X007,0,107,204,1506,625,73,180,1180,385,85,34,9377,65,57,221,768,671,16708,10,176,3,231,107,307,570,86,253,2903,256,1637,,264,265,2,51,1145,149,366,976,0,714,1367,466,51,X007,307,501,8,28,7,138,470,1145,7727,66,Yes,18630,563
X008,0,108,101,1265,571,41,280,949,387,90,34,9651,65,586,276,532,671,15985,10,0,8,138,108,320,563,88,140,2541,280,1471,,115,266,2,41,1145,124,191,501,0,412,1587,466,40,X008,307,588,8,45,18,103,477,1145,8198,57,Yes,17927,329
X009,0,112,135,1774,493,196,298,1351,387,89,34,9226,65,508,229,717,671,16804,10,115,155,336,112,392,591,88,147,2736,354,1605,,190,265,2,38,1145,94,280,576,0,683,1284,466,38,X009,307,708,8,56,8,116,476,1145,7521,72,Yes,18817,810
X015,0,94,677,2065,343,232,424,1351,386,81,34,8450,65,504,292,610,671,16694,10,14,226,316,94,457,923,87,30,3202,251,1533,,19,266,2,206,1145,132,412,366,0,854,1001,466,206,X015,307,698,8,71,5,74,468,1145,7156,77,Yes,18763,769
X020,0,122,188,1647,697,145,295,1207,388,87,34,8944,65,505,265,528,671,16701,10,9,550,383,122,277,628,89,223,2905,247,1876,,144,266,2,30,1145,81,222,437,0,488,1729,466,30,X020,307,665,8,23,230,61,475,1145,6817,243,Yes,18596,647
X023,0,186,174,3446,791,102,496,1722,396,107,34,11954,65,81,613,845,671,27471,10,0,1179,382,186,349,806,95,178,7789,308,2374,,227,268,2,41,1145,139,431,759,0,427,6333,466,41,X023,307,827,8,40,224,101,503,1145,9453,34,Yes,29467,2267
X024,0,94,127,1802,232,22,276,1562,371,66,34,7987,65,54,218,689,671,15173,10,0,161,231,94,273,324,77,39,2441,252,1287,367,152,261,2,21,1145,102,243,143,0,343,1629,466,21,X024,307,733,8,10,7,72,437,1145,7339,86,No,17027,1106
X032,0,120,79,1858,694,137,396,846,391,96,34,9832,65,61,558,94,671,17249,10,0,487,355,120,406,807,91,57,3061,277,1532,,283,266,2,129,1145,111,283,846,0,552,1624,466,129,X032,307,425,8,35,45,85,486,1145,8003,58,Yes,19287,678
X033,0,110,225,1345,528,197,254,1195,386,89,34,8821,125,515,236,427,671,15142,10,79,501,183,110,391,567,88,180,2097,371,1573,330,124,265,2,20,1145,99,211,359,1,293,967,466,19,X033,307,625,8,12,6,203,475,1145,7073,56,Yes,17152,346
X037,0,138,133,2450,779,101,403,1420,386,85,34,9562,65,507,45,619,671,19354,10,0,466,398,138,405,713,88,326,3667,267,2117,,204,265,2,137,1145,144,356,583,0,256,2988,466,137,X037,307,829,8,125,9,143,471,1145,7281,70,Yes,21374,1364
X045,0,101,93,1327,743,104,265,1299,389,88,34,9166,65,514,602,719,671,15681,10,87,48,180,101,289,596,89,48,2289,267,1498,135,19,266,2,22,1145,146,241,289,0,184,1073,466,22,X045,307,398,8,82,10,107,477,1145,8091,73,Yes,17592,359
X046,0,101,222,1651,455,89,300,1248,389,93,34,9900,65,618,458,497,671,17259,10,0,511,139,101,322,638,89,34,2549,283,1811,311,192,266,2,39,1145,122,182,795,3,494,1165,466,35,X046,307,829,8,30,219,126,481,1145,7629,88,Yes,19206,640
X051,0,121,326,3781,1434,27,4189,10411,388,88,34,9510,65,185,116,1515,671,30754,10,0,441,80,121,381,668,88,79,3056,347,3875,4627,40,266,2,34,1145,287,959,193,0,29,2271,466,33,X051,307,1165,8,93,10,307,476,1145,8432,47,Yes,32756,2741
X054,0,117,57,1987,687,181,412,1693,389,94,34,9370,65,525,559,830,671,18170,10,0,757,451,117,394,664,89,290,3051,286,1952,,18,266,2,108,1145,180,417,819,2,682,1391,466,106,X054,307,769,8,98,9,70,482,1145,6806,55,Yes,20191,950
X056,0,109,536,1419,281,146,331,1498,385,85,34,8573,65,596,44,612,671,15118,10,125,348,175,109,287,656,86,115,2066,270,1454,380,182,265,2,17,1145,137,322,477,0,231,847,466,16,X056,307,643,8,75,81,128,470,1145,6708,69,Yes,17020,390
X059,0,127,294,2593,614,193,271,1549,388,90,34,11545,65,82,272,887,671,21294,10,0,904,334,127,578,890,88,249,3247,264,2233,57,227,266,2,313,1145,127,404,274,0,749,1614,466,313,X059,394,1109,8,10,9,98,479,1145,9744,53,Yes,23495,1244
X080,0,118,276,1179,801,380,471,1202,389,89,34,11274,65,581,704,525,671,18850,10,0,357,207,118,284,508,89,328,3065,256,2011,,206,266,2,28,1145,125,324,2097,0,477,1102,466,28,X080,307,611,8,123,186,88,478,1145,7479,101,Yes,20756,299
X081,0,104,109,2284,545,24,562,1441,372,68,34,9164,65,82,279,658,671,17236,10,0,612,221,104,301,427,78,52,2403,256,1839,,65,261,2,46,1145,192,352,624,0,435,1364,466,46,X081,307,850,8,19,6,86,441,1145,7639,69,No,19122,1485
X085,0,138,87,2063,676,234,223,480,392,97,34,11631,65,571,366,88,671,19430,10,0,4,160,138,321,934,91,109,3122,287,1996,9,134,267,2,34,1145,92,215,1305,0,392,1951,466,34,X085,461,954,8,161,51,101,489,1145,9280,66,Yes,21385,604
X086,0,105,299,2212,390,137,343,916,386,88,34,9095,65,592,426,424,671,15460,10,0,528,149,105,346,673,87,137,1971,262,1161,,151,265,2,84,1145,59,133,291,0,332,718,466,83,X086,307,490,8,163,8,139,474,1145,7080,150,Yes,17424,1166
X091,0,108,138,1976,555,83,410,1441,389,94,34,10225,65,514,191,809,671,18026,10,0,458,222,108,380,619,90,154,2703,285,1572,,19,266,2,95,1145,96,288,634,0,516,1680,466,95,X091,418,630,8,21,8,91,484,1145,8277,147,Yes,20034,874
X094,0,98,98,1667,638,218,279,1028,385,87,34,8787,65,506,367,455,671,15809,10,0,387,294,98,303,638,87,159,2567,257,1661,,198,265,2,45,1145,92,188,308,0,389,1403,466,45,X094,307,712,8,47,7,117,472,1145,6995,186,Yes,17728,657
X095,0,99,141,2675,603,97,219,919,384,81,34,8963,65,580,504,451,671,16307,10,0,309,249,99,319,713,86,140,2133,244,1519,,113,265,2,75,1145,86,181,610,0,423,882,466,75,X095,307,558,8,51,102,75,465,1145,7104,55,Yes,18236,1589
X118,0,108,175,1702,622,365,181,790,386,83,34,8118,65,507,367,449,671,14464,10,0,298,160,108,293,550,87,156,1944,268,1802,,19,265,2,26,1145,144,201,405,0,312,581,466,25,X118,307,354,8,70,464,161,469,1145,6606,56,Yes,16370,780
X141,0,97,133,1007,540,102,350,1291,373,63,34,7520,65,51,538,576,671,13238,10,56,94,360,97,376,293,79,48,1930,241,1393,6,19,261,81,134,1145,70,183,220,0,338,694,466,134,X141,307,501,8,39,93,76,436,1145,6904,64,No,15194,341
X159,0,123,241,2726,838,334,171,3000,391,98,34,11413,65,266,44,472,671,23396,10,0,11,5,123,309,654,91,740,2958,292,3178,2352,19,267,2,17,1145,354,1036,1001,0,38,1946,466,17,X159,307,1207,8,26,9,88,489,1145,9290,59,Yes,25338,1699
X205,0,98,57,1252,441,63,412,1075,388,89,34,8864,65,82,295,477,671,14172,10,0,117,187,98,281,670,88,84,1445,262,1437,,19,266,2,18,1145,129,218,523,0,201,701,466,18,X205,307,696,8,24,7,75,476,1145,7957,55,Yes,16073,209
X206,0,101,248,1513,448,407,928,2114,389,89,34,9507,65,512,877,878,671,18902,10,0,15,308,101,330,773,89,274,3875,270,1791,,317,266,2,61,1145,213,551,851,4,346,1783,466,57,X206,307,388,8,132,318,86,478,1145,7211,193,Yes,20855,368
X207,0,102,230,2000,821,27,162,3912,385,86,34,9680,65,58,336,51,671,20371,10,0,741,5,102,341,651,86,175,2878,262,1799,3694,19,265,2,79,1145,196,531,878,0,837,1252,466,79,X207,307,319,8,21,4,124,471,1145,7731,56,Yes,22327,976
X209,0,98,83,1415,648,31,191,1039,387,87,34,9599,65,67,419,538,671,16628,10,0,573,309,98,279,737,87,222,2193,259,2283,,18,266,2,19,1145,332,765,940,0,30,1298,466,19,X209,307,785,8,13,7,77,474,1145,7677,89,Yes,18525,306
X213,0,120,434,1024,800,301,397,1390,388,86,34,8350,65,129,908,733,671,16142,10,0,5,255,120,452,379,90,133,2260,328,2998,6,13,265,2,124,1145,166,484,218,0,38,412,466,124,X213,307,1457,8,153,9,249,474,1145,7587,111,Yes,18212,273
X225,0,101,385,1065,985,25,331,1556,386,82,34,7937,65,292,346,802,671,14051,10,0,3,418,101,288,384,88,105,1365,254,2027,6,19,265,2,34,1145,178,493,197,0,35,396,466,34,X225,307,403,8,48,8,138,468,1145,7197,74,Yes,15951,309
X226,0,99,206,2191,413,23,243,1377,387,90,34,9393,65,164,529,887,671,17340,10,0,157,246,99,331,703,88,644,2421,261,1858,,17,266,2,69,1145,136,425,633,0,212,1315,466,69,X226,307,879,8,57,72,69,477,1145,7656,63,Yes,19292,1116
X228,0,108,368,1481,1376,22,239,8426,385,82,34,9003,65,212,565,552,671,24756,10,0,5,212,108,317,519,87,176,1968,276,3770,7423,424,265,2,42,1145,320,827,335,0,56,636,466,42,X228,307,1424,8,79,13,130,468,1145,7714,55,Yes,26686,589
X237,0,108,278,934,664,352,303,1115,384,79,34,6933,65,218,661,605,671,12599,10,0,116,201,108,305,364,87,177,1686,282,1824,6,103,264,2,23,1145,151,435,439,0,31,212,466,22,X237,307,528,8,79,46,151,463,1145,5712,87,Yes,14511,197
X243,0,107,472,1347,789,266,414,1317,389,86,34,8943,242,516,713,620,671,16614,10,143,178,277,107,342,406,90,119,2813,324,2087,6,18,265,2,18,1145,127,378,241,0,430,662,466,18,X243,307,695,8,242,8,217,475,1145,7561,67,Yes,18575,392
X244,0,108,342,1276,828,199,302,1105,390,91,34,9652,65,512,823,603,671,16902,10,0,198,200,108,309,542,90,505,2956,290,1806,,119,266,2,19,1145,24,340,675,0,319,1248,466,18,X244,307,202,8,114,334,101,481,1145,7471,56,Yes,18837,361
X246,0,99,208,1616,573,374,421,1274,389,92,34,10367,65,525,412,689,671,17183,10,0,329,164,99,348,633,89,39,2494,277,1333,,296,266,2,71,1145,132,323,995,2,477,890,466,69,X246,307,272,8,25,6,159,482,1145,8094,62,Yes,19158,610
X254,0,112,380,1971,1018,277,305,1772,389,90,34,9297,65,516,668,1009,671,19005,10,0,531,457,112,507,884,90,44,3322,290,2530,,19,266,2,217,1145,165,557,253,0,225,1608,466,217,X254,307,864,8,114,9,82,480,1145,7702,117,Yes,21137,714
X268,0,90,1101,912,44,128,303,1037,386,83,34,7046,65,560,507,569,671,13335,10,0,2,160,90,344,387,87,285,2082,324,2168,6,18,265,2,20,1145,327,467,691,0,8,10,466,20,X268,307,1218,8,152,1,438,468,1145,5221,115,Yes,15293,152
X279,0,106,133,1550,541,210,499,1676,388,89,34,9997,65,519,384,663,671,17395,10,86,681,290,106,304,751,89,119,2674,269,1390,224,19,266,2,35,1145,110,234,724,8,495,1255,466,28,X279,307,505,8,282,10,101,477,1145,7542,111,Yes,19321,427
X280,0,99,201,1510,459,56,426,1061,387,84,34,8321,65,73,402,457,671,14499,10,59,186,178,99,264,639,88,226,2195,243,1313,,19,265,2,21,1145,99,255,739,0,378,1000,466,21,X280,307,380,8,22,136,83,471,1145,6963,91,Yes,16378,499
X284,0,121,350,860,948,55,397,1390,386,81,34,9082,65,545,352,732,671,15687,10,0,4,255,121,344,275,88,173,1406,318,2829,6,14,264,2,26,1145,167,563,596,0,31,451,466,26,X284,307,830,8,232,382,106,467,1145,7410,106,Yes,17643,212
X291,0,106,499,1589,615,32,424,1351,389,92,34,8891,65,124,182,610,671,15304,10,0,216,316,106,397,634,89,306,1851,373,1516,,18,266,2,24,1145,153,362,1051,1,29,957,466,23,X291,307,446,8,26,8,84,481,1145,7076,72,Yes,17327,582
X306,0,122,226,2410,682,192,383,1485,387,90,34,9753,65,519,335,624,671,19280,10,0,362,478,122,314,754,88,212,3840,285,1670,,163,265,2,29,1145,122,276,340,1,643,2321,466,28,X306,307,566,8,110,9,137,477,1145,7982,62,Yes,21215,1284
X307,0,113,447,1250,291,22,472,4441,383,83,34,8515,65,53,44,753,671,18171,10,0,512,269,113,390,704,85,216,1821,271,2030,2947,18,264,2,119,1145,238,726,901,0,738,331,466,118,X307,307,830,8,15,5,179,466,1145,6730,67,Yes,20171,173
X308,0,149,226,1365,1237,215,395,5707,388,88,34,8521,65,512,504,575,671,21082,10,0,443,406,149,478,517,89,105,2442,367,2898,4331,19,266,2,110,1145,265,790,350,0,41,1190,466,110,X308,307,758,8,34,11,102,477,1145,6973,83,Yes,23181,475
X310,0,98,181,1908,691,100,199,952,386,88,34,8755,65,76,359,665,671,15917,10,0,165,88,98,294,638,87,180,2319,276,1885,,161,266,2,18,1145,117,297,752,0,490,1072,466,18,X310,307,754,8,22,60,84,474,1145,7337,59,Yes,17829,897
X315,0,111,227,1595,128,23,198,3035,387,83,34,9389,65,104,1033,686,671,19295,10,0,610,329,111,596,696,87,326,3141,258,2024,1821,18,266,2,339,1145,306,1123,677,0,26,1525,466,338,X315,307,696,8,32,6,70,470,1145,7437,182,Yes,21505,527
X319,0,411,786,746,44,1425,546,4467,387,83,34,10154,65,970,44,1535,671,22125,10,0,2,412,411,333,243,89,26,2970,311,3378,1975,13,265,2,22,1145,555,1088,879,0,31,129,466,22,X319,307,1775,8,202,7,464,470,1145,7972,88,Yes,24072,131
X331,0,112,460,2024,876,25,383,1485,391,92,34,9488,65,586,753,624,671,19826,10,0,28,478,112,410,763,91,484,3922,374,2795,,19,266,2,36,1145,189,578,654,0,400,2095,466,36,X331,307,892,8,161,321,129,483,1145,7487,67,Yes,21863,888
X340,0,96,266,1444,314,24,295,679,385,86,34,9367,65,551,266,81,671,15143,10,0,487,302,96,296,631,86,184,2346,257,1211,,89,265,2,38,1145,144,360,564,0,28,1617,466,38,X340,307,301,8,43,162,74,471,1145,7388,61,Yes,17054,440
X342,0,93,525,871,886,524,303,1038,384,80,34,8491,65,507,713,569,671,14978,10,0,108,160,93,387,355,86,190,2217,247,2267,6,18,264,24,139,1145,125,387,413,0,228,102,466,139,X342,307,628,8,101,188,178,463,1145,7039,91,Yes,16972,144
X344,0,107,123,2165,608,22,219,919,370,63,34,7280,65,145,44,451,671,12997,10,0,398,249,107,331,448,76,173,838,314,1688,,13,261,2,17,1145,193,779,106,0,21,434,466,16,X344,307,227,8,3,4,69,434,1145,6352,90,No,14906,1344
X360,0,104,70,1718,360,270,225,617,386,87,34,9628,65,512,117,50,671,16144,10,0,542,343,104,273,614,87,130,2493,257,1583,,230,266,2,17,1145,150,445,743,0,223,1662,466,17,X360,307,699,8,24,7,73,474,1145,7383,64,Yes,18035,732
X363,0,122,377,1645,531,459,223,638,382,80,34,9254,65,94,454,57,671,17423,10,0,395,358,122,293,520,84,333,3472,276,2292,,16,264,2,17,1145,237,708,703,0,1072,874,466,17,X363,307,689,8,55,11,354,462,1145,7584,72,Yes,19323,752
